Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Y107 ; 5.60859E-13 ; 3.5895E-13
Y108 ; 1.22283E-15 ; 7.82612E-16
Zr87 ; 2.36033E-13 ; 1.51061E-13
Zr88 ; 2.57036E-11 ; 1.64503E-11
Zr89 ; 1.07015E-9 ; 6.84896E-10
Zr90 ; 3.32046E-8 ; 2.1251E-8
Zr90m ; 3.32046E-8 ; 2.1251E-8
Zr91 ; 1.62023E-6 ; 1.03694E-6
Zr92 ; 2.52535E-5 ; 1.61623E-5
Zr93 ; 2.23381E-4 ; 1.42964E-4
Zr94 ; 0.00171613 ; 0.00109832
Zr95 ; 0.00569421 ; 0.0036443
Zr96 ; 0.0175029 ; 0.00560093
Zr97 ; 0.0277176 ; 0.00443481
Zr98 ; 0.033043 ; 0.0105738
Zr99 ; 0.0263265 ; 0.00842449
Zr100 ; 0.0138982 ; 0.00444743
Zr101 ; 0.00377462 ; 0.00241575
Zr102 ; 9.22319E-4 ; 5.90284E-4
Zr103 ; 1.97027E-6 ; 1.26098E-6
Zr104 ; 6.23087E-8 ; 3.98776E-8
Zr105 ; 1.97027E-9 ; 1.26098E-9
Zr106 ; 2.02028E-11 ; 1.29298E-11
Zr107 ; 7.79558E-9 ; 4.98917E-9
Zr108 ; 2.3202E-11 ; 1.48493E-11
Zr109 ; 1.44838E-13 ; 9.26962E-14
Zr110 ; 0.0 ; 0.0
Nb89 ; 1.16016E-14 ; 7.42504E-15
Nb90 ; 1.85026E-12 ; 1.18417E-12
Nb91 ; 1.74024E-10 ; 1.11376E-10
Nb92 ; 6.64093E-9 ; 4.25019E-9
Nb93 ; 1.80025E-7 ; 1.15216E-7
Nb93m ; 4.21059E-8 ; 2.69478E-8
Nb94 ; 2.46034E-6 ; 1.57462E-6
Nb94m ; 1.71024E-6 ; 1.09455E-6
Nb95 ; 3.95955E-5 ; 2.53411E-5
Nb95m ; 9.2913E-6 ; 5.94643E-6
Nb96 ; 3.48579E-4 ; 2.2309E-4
Nb97 ; 0.00151292 ; 9.6827E-4
Nb97m ; 3.5488E-4 ; 2.27123E-4
Nb98 ; 0.0034975 ; 0.0022384
Nb98m ; 0.00116589 ; 7.46171E-4
Nb99 ; 9.35051E-4 ; 5.98432E-4
Nb99m ; 0.010753 ; 0.00344097
Nb100 ; 0.00631861 ; 0.00404391
Nb100m ; 0.00631861 ; 0.00404391
Nb101 ; 0.0107626 ; 0.00344402
Nb102 ; 0.00273858 ; 0.00175269
Nb102m ; 0.00273858 ; 0.00175269
Nb103 ; 0.00201898 ; 0.00129215
Nb104 ; 1.12651E-4 ; 7.20965E-5
Nb104m ; 1.12651E-4 ; 7.20965E-5
Nb105 ; 4.9897E-5 ; 3.19341E-5
Nb106 ; 2.8504E-6 ; 1.82425E-6
Nb107 ; 2.92261E-6 ; 1.87047E-6
Nb108 ; 2.73038E-8 ; 1.74744E-8
Nb109 ; 9.05982E-10 ; 5.79828E-10
Nb110 ; 2.00028E-11 ; 1.28018E-11
Nb111 ; 5.6913E-13 ; 3.64243E-13
Nb112 ; 3.91622E-14 ; 2.50638E-14
Nb113 ; 1.07195E-14 ; 6.86048E-15
Mo90 ; 0.0 ; 0.0
Mo91 ; 0.0 ; 0.0
Mo92 ; 2.69038E-13 ; 1.72184E-13
Mo93 ; 1.15016E-11 ; 7.36103E-12
Mo93m ; 1.15016E-11 ; 7.36103E-12
Mo94 ; 1.66023E-9 ; 1.06255E-9
Mo95 ; 4.74066E-8 ; 3.03402E-8
Mo96 ; 1.27018E-6 ; 8.12913E-7
Mo97 ; 1.64723E-5 ; 1.05423E-5
Mo98 ; 1.4315E-4 ; 9.1616E-5
Mo99 ; 8.17954E-4 ; 5.23491E-4
Mo100 ; 0.00293412 ; 0.00187784
Mo101 ; 0.00526755 ; 0.00337123
Mo102 ; 0.0081612 ; 0.00522317
Mo103 ; 0.00845343 ; 0.00194429
Mo104 ; 0.00313904 ; 0.00200898
Mo105 ; 0.00203488 ; 0.00130233
Mo106 ; 6.87206E-4 ; 4.39812E-4
Mo107 ; 8.83423E-5 ; 5.65391E-5
Mo108 ; 5.42076E-6 ; 3.46928E-6
Mo109 ; 6.04084E-7 ; 3.86614E-7
Mo110 ; 5.61078E-8 ; 3.5909E-8
Mo111 ; 7.91054E-9 ; 5.06274E-9
Mo112 ; 7.43065E-10 ; 4.75561E-10
Mo113 ; 1.48994E-10 ; 9.53562E-11
Mo114 ; 1.04015E-12 ; 6.65693E-13
Mo115 ; 5.34843E-14 ; 3.423E-14
Mo116 ; 0.0 ; 0.0
Tc93 ; 0.0 ; 0.0
Tc95 ; 1.24017E-12 ; 7.93711E-13
Tc95m ; 2.91041E-13 ; 1.86266E-13
Tc97 ; 2.59036E-9 ; 1.65783E-9
Tc97m ; 2.59036E-9 ; 1.65783E-9
Tc98 ; 1.09015E-7 ; 6.97697E-8
Tc99 ; 1.82025E-6 ; 1.16496E-6
Tc99m ; 4.26059E-7 ; 2.72678E-7
Tc100 ; 1.99228E-5 ; 1.27506E-5
Tc101 ; 1.25838E-4 ; 8.0536E-5
Tc102 ; 2.1256E-4 ; 1.36038E-4
Tc102m ; 2.1256E-4 ; 1.36038E-4
Tc103 ; 1.37159E-4 ; 8.77819E-5
Tc104 ; 1.32639E-4 ; 8.48886E-5
Tc105 ; 3.49219E-4 ; 2.235E-4
Tc106 ; 3.08093E-4 ; 1.9718E-4
Tc107 ; 1.33669E-4 ; 8.55479E-5
Tc108 ; 3.06643E-5 ; 1.96251E-5
Tc109 ; 1.56122E-5 ; 9.99179E-6
Tc110 ; 3.75052E-6 ; 2.40034E-6
Tc111 ; 1.51021E-6 ; 9.66535E-7
Tc112 ; 3.11043E-7 ; 1.99068E-7
Tc113 ; 5.58588E-8 ; 3.57496E-8
Tc114 ; 3.68051E-9 ; 2.35553E-9
Tc115 ; 3.34552E-10 ; 2.14113E-10
Tc116 ; 2.67037E-12 ; 1.70904E-12
Tc117 ; 3.59753E-14 ; 2.30242E-14
Tc118 ; 0.0 ; 0.0
Ru95 ; 0.0 ; 0.0
Ru96 ; 0.0 ; 0.0
Ru97 ; 1.66023E-13 ; 1.06255E-13
Ru98 ; 1.31018E-11 ; 8.38517E-12
Ru99 ; 6.85096E-10 ; 4.38461E-10
Ru100 ; 2.31032E-8 ; 1.47861E-8
Ru101 ; 3.62051E-7 ; 2.31712E-7
Ru102 ; 4.37061E-6 ; 2.79719E-6
Ru103 ; 3.21045E-9 ; 2.05469E-9
Ru104 ; 1.75024E-8 ; 1.12016E-8
Ru105 ; 2.07029E-7 ; 1.32498E-7
Ru106 ; 1.33019E-6 ; 8.51319E-7
Ru107 ; 3.45048E-5 ; 2.20831E-5
Ru108 ; 4.36361E-5 ; 2.79271E-5
Ru109 ; 3.01792E-5 ; 1.93147E-5
Ru109m ; 3.01792E-5 ; 1.93147E-5
Ru110 ; 5.12271E-5 ; 3.27854E-5
Ru111 ; 3.6175E-5 ; 2.3152E-5
Ru112 ; 2.31332E-5 ; 1.48053E-5
Ru113 ; 8.78123E-6 ; 5.61998E-6
Ru114 ; 2.11029E-6 ; 1.35059E-6
Ru115 ; 2.78704E-7 ; 1.78371E-7
Ru116 ; 1.69024E-8 ; 1.08175E-8
Ru117 ; 5.00034E-10 ; 3.20022E-10
Ru118 ; 7.95111E-12 ; 5.08871E-12
Ru119 ; 7.36103E-14 ; 4.71106E-14
Ru120 ; 0.0 ; 0.0
Ru122 ; 0.0 ; 0.0
Ru124 ; 0.0 ; 0.0
Rh99 ; 0.0 ; 0.0
Rh101 ; 6.76094E-12 ; 4.327E-12
Rh101m ; 2.8804E-11 ; 1.84346E-11
Rh102 ; 5.28074E-10 ; 3.37967E-10
Rh102m ; 5.28074E-10 ; 3.37967E-10
Rh103 ; 0.0 ; 0.0
Rh103m ; 0.0 ; 0.0
Rh104 ; 0.0 ; 0.0
Rh104m ; 0.0 ; 0.0
Rh105 ; 2.78039E-14 ; 1.77945E-14
Rh105m ; 0.0 ; 0.0
Rh106 ; 6.00084E-13 ; 3.84054E-13
Rh106m ; 6.00084E-13 ; 3.84054E-13
Rh107 ; 4.07057E-7 ; 2.60516E-7
Rh108 ; 1.08015E-6 ; 6.91296E-7
Rh108m ; 1.08015E-6 ; 6.91296E-7
Rh109 ; 6.49091E-6 ; 4.15418E-6
Rh109m ; 6.49091E-6 ; 4.15418E-6
Rh110 ; 1.24817E-5 ; 7.98831E-6
Rh110m ; 1.24817E-5 ; 7.98831E-6
Rh111 ; 4.44062E-5 ; 2.842E-5
Rh112 ; 5.35875E-5 ; 3.4296E-5
Rh113 ; 5.96583E-5 ; 3.81813E-5
Rh114 ; 3.17344E-5 ; 2.031E-5
Rh115 ; 1.53921E-5 ; 9.85097E-6
Rh116 ; 2.48035E-6 ; 1.58742E-6
Rh117 ; 3.13044E-7 ; 2.00348E-7
Rh118 ; 1.4302E-8 ; 9.15328E-9
Rh119 ; 5.52077E-10 ; 3.53329E-10
Rh120 ; 1.51021E-11 ; 9.66535E-12
Rh121 ; 4.64065E-13 ; 2.97001E-13
Rh122 ; 1.24017E-14 ; 7.93711E-15
Rh123 ; 0.0 ; 0.0
Rh124 ; 0.0 ; 0.0
Pd99 ; 0.0 ; 0.0
Pd101 ; 0.0 ; 0.0
Pd102 ; 3.92055E-14 ; 2.50915E-14
Pd103 ; 0.0 ; 0.0
Pd104 ; 0.0 ; 0.0
Pd105 ; 0.0 ; 0.0
Pd106 ; 0.0 ; 0.0
Pd107 ; 1.93027E-10 ; 1.23537E-10
Pd107m ; 3.5905E-10 ; 2.29792E-10
Pd108 ; 2.11029E-8 ; 1.35059E-8
Pd109 ; 1.4302E-7 ; 9.15328E-8
Pd109m ; 2.66037E-7 ; 1.70264E-7
Pd110 ; 2.98042E-6 ; 1.90747E-6
Pd111 ; 3.23045E-6 ; 2.06749E-6
Pd111m ; 6.00084E-6 ; 3.84054E-6
Pd112 ; 3.22845E-5 ; 2.06621E-5
Pd113 ; 6.73894E-5 ; 4.31292E-5
Pd114 ; 1.11376E-4 ; 7.12803E-5
Pd115 ; 1.18557E-4 ; 7.58762E-5
Pd116 ; 6.96597E-5 ; 4.45822E-5
Pd117 ; 2.27332E-5 ; 1.45492E-5
Pd118 ; 4.25059E-6 ; 2.72038E-6
Pd119 ; 4.35061E-7 ; 2.78439E-7
Pd120 ; 4.59064E-8 ; 2.93801E-8
Pd121 ; 3.46048E-9 ; 2.21471E-9
Pd122 ; 3.37047E-10 ; 2.1571E-10
Pd123 ; 0.0 ; 0.0
Pd124 ; 0.0 ; 0.0
Pd125 ; 0.0 ; 0.0
Pd126 ; 0.0 ; 0.0
Pd128 ; 0.0 ; 0.0
Pd130 ; 0.0 ; 0.0
Ag103 ; 0.0 ; 0.0
