Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Rh107 ; 1.15001E-14 ; 7.36008E-15
Rh108 ; 2.37003E-13 ; 1.51682E-13
Rh108m ; 2.37003E-13 ; 1.51682E-13
Rh109 ; 6.16007E-12 ; 3.94244E-12
Rh109m ; 6.16007E-12 ; 3.94244E-12
Rh110 ; 3.72004E-7 ; 2.38083E-7
Rh110m ; 3.72004E-7 ; 2.38083E-7
Rh111 ; 7.65009E-6 ; 4.89606E-6
Rh112 ; 3.69104E-5 ; 2.36227E-5
Rh113 ; 1.07741E-4 ; 6.89544E-5
Rh114 ; 1.63582E-4 ; 1.04692E-4
Rh115 ; 2.27903E-4 ; 1.45858E-4
Rh116 ; 1.02821E-4 ; 6.58055E-5
Rh117 ; 4.92506E-5 ; 3.15204E-5
Rh118 ; 1.24201E-5 ; 7.94889E-6
Rh119 ; 2.59003E-6 ; 1.65762E-6
Rh120 ; 2.41003E-7 ; 1.54242E-7
Rh121 ; 1.48997E-8 ; 9.53581E-9
Rh122 ; 4.79005E-10 ; 3.06563E-10
