Product , High (14 MeV) 
Product ,  
Product , Yield 
Xe133 ,0.00028817
Xe133m ,0.0013069
Xe134 ,0.00101152
Xe134m ,0.00460803
Xe135 ,0.00344903
Xe135m ,0.0115365
Xe136 ,0.0248097
Xe137 ,0.025749
Xe138 ,0.0249518
Xe139 ,0.0155205
Xe140 ,0.0063774
Xe141 ,0.00205985
Xe142 ,0.000550675
Xe143 ,0.0000377619
Xe143m ,0.0000377619
Xe144 ,0.00000702489
Xe145 ,0.00000050963
Xe146 ,0.000000019296
Xe147 ,4.86417E-10
Xe148 ,9.06811E-12
Xe149 ,  
Xe150 ,0
Cs127 ,5.95876E-14
Cs129 ,3.3593E-11
Cs131 ,0.0000000511893
Cs132 ,0.0000175963
Cs133 ,0.0000157867
Cs134 ,0.000323922
Cs134m ,0.000323922
Cs135 ,0.000390858
Cs135m ,0.000390858
Cs136 ,0.00252983
Cs136m ,0.00252983
Cs137 ,0.00824167
Cs138 ,0.014168
Cs138m ,0.00889879
Cs139 ,0.0239364
Cs140 ,0.0214349
Cs141 ,0.015649
Cs142 ,0.00967686
Cs143 ,0.00316061
Cs144 ,0.000740795
Cs145 ,0.000138631
Cs146 ,0.0000137371
Cs147 ,0.000000939113
Cs148 ,0.0000000456905
Cs149 ,9.88573E-10
Cs150 ,2.67944E-11
Cs151 ,  
Cs152 ,  
Ba129 ,0
Ba131 ,7.43845E-12
Ba132 ,0.00000000352926
Ba133 ,0.0000000158967
Ba134 ,0.00000101979
Ba135 ,0.00000257446
Ba135m ,0.00000257446
Ba136 ,0.0000351427
Ba136m ,0.0000351427
Ba137 ,0.0000626869
Ba137m ,0.00028558
Ba138 ,0.0016701
Ba139 ,0.00502261
Ba140 ,0.009856
Ba141 ,0.0159208
Ba142 ,0.0217622
Ba143 ,0.0159205
Ba144 ,0.00889341
Ba145 ,0.0040759
Ba146 ,0.00101343
Ba147 ,0.000181822
Ba148 ,0.0000225253
Ba149 ,0.00000190861
Ba150 ,0.0000000949802
Ba151 ,0.00000000146992
Ba152 ,7.73838E-11
Ba153 ,  
Ba154 ,1.55967E-14
La133 ,1.54968E-12
La135 ,0.00000000341929
La137 ,0.00000152968
La138 ,0.0000180062
La139 ,0.000125014
La140 ,0.000619881
La141 ,0.00217583
La142 ,0.00670547
La143 ,0.0109026
La144 ,0.0140024
La145 ,0.0148477
La146 ,0.00435885
La146m ,0.00435885
La147 ,0.00380952
La148 ,0.00116757
La149 ,0.000257336
La150 ,0.0000331831
La151 ,0.00000283794
La152 ,0.000000184961
La153 ,0.00000000898812
La154 ,2.48948E-10
La155 ,9.6787E-12
La156 ,  
La157 ,  
Ce135 ,2.17955E-13
Ce137 ,6.66861E-10
Ce138 ,0.0000000198958
Ce139 ,0.0000000610872
Ce139m ,0.000000277942
Ce140 ,0.00000407915
Ce141 ,0.0000349027
Ce142 ,0.000243089
Ce143 ,0.000981115
Ce144 ,0.00299159
Ce145 ,0.00734381
Ce146 ,0.00998557
Ce147 ,0.0100586
Ce148 ,0.00721812
Ce149 ,0.00389826
Ce150 ,0.00123883
Ce151 ,0.000267754
Ce152 ,0.0000437709
Ce153 ,0.00000544886
Ce154 ,0.00000038092
Ce155 ,0.0000000186864
Ce156 ,8.6282E-10
Ce157 ,2.71943E-11
Ce158 ,5.43886E-13
Ce159 ,  
Ce160 ,0
Pr139 ,9.0781E-11
Pr140 ,0.00000000270943
Pr141 ,0.0000000599875
Pr142 ,0.000000509894
Pr142m ,0.000000509894
Pr143 ,0.0000101479
Pr144 ,0.00000481899
Pr144m ,0.0000754742
Pr145 ,0.000475151
Pr146 ,0.00154117
Pr147 ,0.00363767
Pr148 ,0.00301198
Pr148m ,0.00301198
Pr149 ,0.00731681
Pr150 ,0.00563845
Pr151 ,0.00289664
Pr152 ,0.00113083
Pr153 ,0.000344448
Pr154 ,0.0000588377
Pr155 ,0.0000071685
Pr156 ,0.000000791835
Pr157 ,0.0000000588877
Pr158 ,0.0000000028794
Pr159 ,9.30806E-11
Pr160 ,2.54947E-12
Pr161 ,  
Pr162 ,  
Nd140 ,1.72964E-13
Nd141 ,9.79795E-12
Nd142 ,4.24911E-10
Nd143 ,0.0000000106978
Nd144 ,0.000000222953
Nd145 ,0.00000325932
Nd146 ,0.0000282741
Nd147 ,0.000166285
Nd148 ,0.000667911
Nd149 ,0.00213893
Nd150 ,0.00349506
Nd151 ,0.00413001
Nd152 ,0.00364959
Nd153 ,0.0025632
Nd154 ,0.0010123
Nd155 ,0.000291979
Nd156 ,0.0000746844
Nd157 ,0.0000127673
Nd158 ,0.00000147969
Nd159 ,0.000000115976
Nd160 ,0.0000000076584
Nd161 ,3.14934E-10
Nd162 ,9.51801E-12
Nd163 ,2.10956E-13
Nd164 ,0
Nd165 ,  
Pm141 ,0
Pm143 ,1.08977E-12
Pm144 ,6.10872E-11
Pm145 ,0.0000000023795
Pm146 ,0.0000000544886
Pm147 ,0.000000829827
Pm148 ,0.00000154968
Pm148m ,0.00000705853
