Product ; Thermal (0.0253 eV) ; Thermal (0.0253 eV) ; Fast (500 keV) ; Fast (500 keV) ; High (14 MeV) ; High (14 MeV)
Product ;  ;  ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error ; Yield ; Error
Cd125 ; 3.05992E-6 ; 1.95835E-6 ; 5.3E-7 ; 3.392E-7 ; 8.0653E-4 ; 5.16179E-4
Cd126 ; 1.20997E-6 ; 7.74381E-7 ; 1.73E-7 ; 1.1072E-7 ; 3.5946E-4 ; 2.30054E-4
Cd127 ; 3.61991E-7 ; 2.31674E-7 ; 5.27E-8 ; 3.3728E-8 ; 1.4577E-4 ; 9.32927E-5
Cd128 ; 5.00987E-8 ; 3.20632E-8 ; 8.66E-9 ; 5.5424E-9 ; 4.064E-5 ; 2.60096E-5
Cd129 ; 9.1938E-6 ; 5.88403E-6 ; 6.25616E-6 ; 4.00395E-6 ; 5.34815E-6 ; 3.42282E-6
Cd130 ; 7.9698E-7 ; 5.10067E-7 ; 6.67E-7 ; 4.2688E-7 ; 4.7E-7 ; 3.008E-7
Cd131 ; 4.91973E-8 ; 3.14863E-8 ; 2.61993E-8 ; 1.67676E-8 ; 2.74E-8 ; 1.7536E-8
Cd132 ; 7.31982E-10 ; 4.68468E-10 ; 5.56E-10 ; 3.5584E-10 ; 7.69E-10 ; 4.9216E-10
Cd133 ; 1.45986E-11 ; 9.34309E-12 ; 5.81742E-12 ; 3.72315E-12 ; 6.68238E-11 ; 4.27672E-11
Cd134 ; 1.00997E-13 ; 6.46384E-14 ; 2.47E-14 ; 1.5808E-14 ; 1.8E-13 ; 1.152E-13
Cd136 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In107 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In109 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
In111 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.03E-13 ; 5.1392E-13
In112 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.1E-12 ; 2.624E-12
In112m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.32E-11 ; 2.1248E-11
In113 ; 4.93988E-14 ; 3.16152E-14 ; 2.74E-13 ; 1.7536E-13 ; 7.89E-10 ; 5.0496E-10
In113m ; 1.15997E-14 ; 7.42381E-15 ; 5.61E-14 ; 3.5904E-14 ; 9.74999E-11 ; 6.24E-11
In114 ; 7.9798E-13 ; 5.10707E-13 ; 4.44E-12 ; 2.8416E-12 ; 2.56E-9 ; 1.6384E-9
In114m ; 2.38994E-12 ; 1.52956E-12 ; 1.57E-11 ; 1.0048E-11 ; 1.45E-8 ; 9.27999E-9
In115 ; 1.96995E-10 ; 1.26077E-10 ; 1.08E-9 ; 6.912E-10 ; 2.51E-7 ; 1.6064E-7
In115m ; 4.61988E-11 ; 2.95673E-11 ; 2.22E-10 ; 1.4208E-10 ; 3.1E-8 ; 1.984E-8
In116 ; 1.44663E-9 ; 9.25843E-10 ; 1.35333E-8 ; 8.66133E-9 ; 8.86666E-7 ; 5.67466E-7
In116m ; 1.44663E-9 ; 9.25843E-10 ; 1.35333E-8 ; 8.66133E-9 ; 8.86666E-7 ; 5.67466E-7
In116n ; 1.44663E-9 ; 9.25843E-10 ; 1.35333E-8 ; 8.66133E-9 ; 8.86666E-7 ; 5.67466E-7
In117 ; 8.53979E-8 ; 5.46546E-8 ; 7.48E-7 ; 4.7872E-7 ; 1.644E-5 ; 1.05216E-5
In117m ; 1.99995E-8 ; 1.27997E-8 ; 1.53E-7 ; 9.792E-8 ; 2.03E-6 ; 1.2992E-6
In118 ; 7.39981E-7 ; 4.73588E-7 ; 6.03E-6 ; 3.8592E-6 ; 8.261E-5 ; 5.28704E-5
In118m ; 1.23497E-7 ; 7.9038E-8 ; 8.5E-7 ; 5.44E-7 ; 7.29E-6 ; 4.6656E-6
In118n ; 1.23497E-7 ; 7.9038E-8 ; 8.5E-7 ; 5.44E-7 ; 7.29E-6 ; 4.6656E-6
In119 ; 6.32984E-6 ; 4.0511E-6 ; 3.968E-5 ; 2.53952E-5 ; 3.3289E-4 ; 2.13049E-4
In119m ; 1.47996E-6 ; 9.47176E-7 ; 8.13E-6 ; 5.2032E-6 ; 4.114E-5 ; 2.63296E-5
In120 ; 8.44645E-6 ; 5.40573E-6 ; 3.88867E-5 ; 2.48875E-5 ; 3.62166E-4 ; 2.31787E-4
In120m ; 8.44645E-6 ; 5.40573E-6 ; 3.88867E-5 ; 2.48875E-5 ; 3.62166E-4 ; 2.31787E-4
In120n ; 8.44645E-6 ; 5.40573E-6 ; 3.88867E-5 ; 2.48875E-5 ; 3.62166E-4 ; 2.31787E-4
In121 ; 6.43984E-5 ; 4.1215E-5 ; 2.7262E-4 ; 1.74477E-4 ; 0.00600633 ; 0.00384405
In121m ; 1.51096E-5 ; 9.67016E-6 ; 5.584E-5 ; 3.57376E-5 ; 3.185E-4 ; 2.0384E-4
In122 ; 6.09851E-5 ; 3.90305E-5 ; 1.15827E-4 ; 7.41291E-5 ; 0.00244354 ; 0.00156386
In122m ; 6.09851E-5 ; 3.90305E-5 ; 1.15827E-4 ; 7.41291E-5 ; 0.00122178 ; 7.81942E-4
In122n ; 6.09851E-5 ; 3.90305E-5 ; 1.15827E-4 ; 7.41291E-5 ; 0.00122178 ; 7.81942E-4
In123 ; 3.40421E-4 ; 2.1787E-4 ; 2.782E-4 ; 1.78048E-4 ; 0.0064437 ; 0.00412397
In123m ; 7.9858E-5 ; 5.11091E-5 ; 5.698E-5 ; 3.64672E-5 ; 7.9641E-4 ; 5.09702E-4
In124 ; 1.76361E-4 ; 1.12871E-4 ; 1.61445E-4 ; 1.03325E-4 ; 0.00417489 ; 0.00267193
In124m ; 1.76361E-4 ; 1.12871E-4 ; 1.61445E-4 ; 1.03325E-4 ; 0.00417489 ; 0.00267193
In125 ; 2.17495E-4 ; 1.39197E-4 ; 1.6048E-4 ; 1.02707E-4 ; 0.00323177 ; 0.00206833
In125m ; 2.17495E-4 ; 1.39197E-4 ; 1.6048E-4 ; 1.02707E-4 ; 0.00323177 ; 0.00206833
In126 ; 1.92145E-4 ; 1.22973E-4 ; 1.28805E-4 ; 8.24352E-5 ; 0.00300654 ; 0.00192419
In126m ; 1.92145E-4 ; 1.22973E-4 ; 1.28805E-4 ; 8.24352E-5 ; 0.00300654 ; 0.00192419
In127 ; 2.84703E-4 ; 1.8221E-4 ; 1.7973E-4 ; 1.15027E-4 ; 0.00191302 ; 0.00122433
In127m ; 2.84703E-4 ; 1.8221E-4 ; 1.7973E-4 ; 1.15027E-4 ; 0.00191302 ; 0.00122433
In128 ; 1.09292E-4 ; 6.9947E-5 ; 8.3105E-5 ; 5.31872E-5 ; 0.00102629 ; 6.56825E-4
In128m ; 1.09292E-4 ; 6.9947E-5 ; 8.3105E-5 ; 5.31872E-5 ; 0.00102629 ; 6.56825E-4
In129 ; 4.20329E-4 ; 2.69011E-4 ; 3.6364E-4 ; 2.3273E-4 ; 3.2201E-4 ; 2.06086E-4
In129m ; 4.20329E-4 ; 2.69011E-4 ; 3.6364E-4 ; 2.3273E-4 ; 3.2201E-4 ; 2.06086E-4
In130 ; 5.53953E-5 ; 3.5453E-5 ; 6.70733E-5 ; 4.29269E-5 ; 4.67033E-5 ; 2.98901E-5
In130m ; 5.53953E-5 ; 3.5453E-5 ; 6.70733E-5 ; 4.29269E-5 ; 4.67033E-5 ; 2.98901E-5
In130n ; 5.53953E-5 ; 3.5453E-5 ; 6.70733E-5 ; 4.29269E-5 ; 4.67033E-5 ; 2.98901E-5
In131 ; 2.37644E-5 ; 1.52092E-5 ; 1.757E-5 ; 1.12448E-5 ; 1.0745E-5 ; 6.8768E-6
In131m ; 2.37644E-5 ; 1.52092E-5 ; 1.757E-5 ; 1.12448E-5 ; 1.0745E-5 ; 6.8768E-6
In132 ; 1.78996E-6 ; 1.14557E-6 ; 2.15E-6 ; 1.376E-6 ; 1.64E-6 ; 1.0496E-6
In133 ; 2.2798E-7 ; 1.45907E-7 ; 9.64942E-8 ; 6.17563E-8 ; 8.98331E-8 ; 5.74932E-8
In134 ; 3.8299E-9 ; 2.45114E-9 ; 1.52E-9 ; 9.728E-10 ; 2.92E-9 ; 1.8688E-9
In135 ; 2.73176E-11 ; 1.74832E-11 ; 1.26746E-11 ; 8.11172E-12 ; 1.04391E-10 ; 6.68103E-11
In136 ; 2.88993E-13 ; 1.84955E-13 ; 8.04E-14 ; 5.1456E-14 ; 1.3E-12 ; 8.32E-13
Sn111 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn112 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sn113 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.76E-14 ; 1.7664E-14
Sn113m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.76E-14 ; 1.7664E-14
Sn114 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.61E-12 ; 1.6704E-12
Sn115 ; 1.22997E-14 ; 7.8718E-15 ; 7.67E-14 ; 4.9088E-14 ; 1.03E-10 ; 6.592E-11
Sn116 ; 1.11997E-12 ; 7.16782E-13 ; 1.2E-11 ; 7.68E-12 ; 2.25E-9 ; 1.44E-9
Sn117 ; 3.68991E-11 ; 2.36154E-11 ; 4.09E-10 ; 2.6176E-10 ; 1.8E-8 ; 1.152E-8
Sn117m ; 3.68991E-11 ; 2.36154E-11 ; 4.09E-10 ; 2.6176E-10 ; 1.8E-8 ; 1.152E-8
Sn118 ; 3.42991E-9 ; 2.19514E-9 ; 3.41E-8 ; 2.1824E-8 ; 4.32E-7 ; 2.7648E-7
Sn119 ; 1.60996E-8 ; 1.03037E-8 ; 1.25E-7 ; 8.0E-8 ; 5.25E-7 ; 3.36E-7
Sn119m ; 5.40986E-8 ; 3.46231E-8 ; 4.69E-7 ; 3.0016E-7 ; 3.22E-6 ; 2.0608E-6
Sn120 ; 1.05997E-6 ; 6.78383E-7 ; 6.34E-6 ; 4.0576E-6 ; 2.42E-5 ; 1.5488E-5
Sn121 ; 2.27994E-6 ; 1.45916E-6 ; 1.119E-5 ; 7.1616E-6 ; 2.591E-5 ; 1.65824E-5
Sn121m ; 5.57986E-6 ; 3.57111E-6 ; 3.186E-5 ; 2.03904E-5 ; 1.1801E-4 ; 7.55264E-5
Sn122 ; 7.53281E-5 ; 4.821E-5 ; 1.6918E-4 ; 1.08275E-4 ; 5.311E-4 ; 3.39904E-4
Sn123 ; 1.15107E-4 ; 7.36686E-5 ; 2.6427E-4 ; 1.69133E-4 ; 0.00138224 ; 8.84633E-4
Sn123m ; 4.70188E-5 ; 3.0092E-5 ; 9.285E-5 ; 5.9424E-5 ; 3.0342E-4 ; 1.94189E-4
Sn124 ; 3.8332E-4 ; 2.45325E-4 ; 7.0688E-4 ; 4.52403E-4 ; 0.00417824 ; 0.00267407
Sn125 ; 5.17107E-4 ; 3.30948E-4 ; 8.3506E-4 ; 5.34438E-4 ; 0.00564519 ; 0.00361292
Sn125m ; 2.11215E-4 ; 1.35177E-4 ; 2.934E-4 ; 1.87776E-4 ; 0.00123919 ; 7.93081E-4
Sn126 ; 0.00185587 ; 4.26851E-4 ; 0.00252043 ; 2.77247E-4 ; 0.0128462 ; 0.00411077
Sn127 ; 0.00339514 ; 0.00217289 ; 0.00487172 ; 0.0031179 ; 0.0102213 ; 0.00327081
Sn127m ; 0.00141239 ; 9.03933E-4 ; 0.00171169 ; 0.00109548 ; 0.0022437 ; 0.00143597
Sn128 ; 0.00333419 ; 0.00213388 ; 0.00517635 ; 0.00331286 ; 0.00615763 ; 0.00394088
Sn128m ; 0.00333419 ; 0.00213388 ; 0.00517635 ; 0.00331286 ; 0.00615763 ; 0.00394088
Sn129 ; 0.0072972 ; 0.00467021 ; 0.007811 ; 0.00499904 ; 0.00714512 ; 0.00457287
Sn129m ; 0.0029797 ; 0.001907 ; 0.00274333 ; 0.00175573 ; 0.00156771 ; 0.00100333
Sn130 ; 0.00388798 ; 0.00248831 ; 0.00568456 ; 0.00363812 ; 0.00223479 ; 0.00143027
Sn130m ; 0.00388798 ; 0.00248831 ; 0.00568456 ; 0.00363812 ; 0.00223479 ; 0.00143027
Sn131 ; 0.0025355 ; 0.00162272 ; 0.00243537 ; 0.00155864 ; 8.64389E-4 ; 5.53209E-4
Sn131m ; 0.0025355 ; 0.00162272 ; 0.00243537 ; 0.00155864 ; 8.64389E-4 ; 5.53209E-4
Sn132 ; 8.47269E-4 ; 5.42252E-4 ; 0.00135329 ; 8.66106E-4 ; 3.479E-4 ; 2.22656E-4
Sn133 ; 2.81693E-4 ; 1.80283E-4 ; 1.754E-4 ; 1.12256E-4 ; 5.102E-5 ; 3.26528E-5
Sn134 ; 2.59093E-5 ; 1.6582E-5 ; 1.412E-5 ; 9.0368E-6 ; 4.49E-6 ; 2.8736E-6
Sn135 ; 9.47949E-7 ; 6.06687E-7 ; 4.76987E-7 ; 3.05272E-7 ; 3.02895E-7 ; 1.93853E-7
Sn136 ; 2.99992E-8 ; 1.91995E-8 ; 1.18E-8 ; 7.552E-9 ; 1.4E-8 ; 8.95999E-9
Sn137 ; 3.02992E-10 ; 1.93915E-10 ; 1.01E-10 ; 6.464E-11 ; 3.79E-10 ; 2.4256E-10
Sn138 ; 5.63986E-12 ; 3.60951E-12 ; 9.77E-13 ; 6.2528E-13 ; 1.16E-11 ; 7.424E-12
Sn139 ; 6.16598E-14 ; 3.94623E-14 ;  ;  ;  ; 
Sb113 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sb115 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sb117 ; 0.0 ; 0.0 ; 1.47E-14 ; 9.408E-15 ; 6.8E-12 ; 4.352E-12
Sb118 ; 5.29987E-14 ; 3.39191E-14 ; 6.87E-13 ; 4.3968E-13 ; 4.94E-11 ; 3.1616E-11
Sb118m ; 7.62981E-14 ; 4.88308E-14 ; 1.17E-12 ; 7.488E-13 ; 1.41E-10 ; 9.02399E-11
Sb119 ; 1.34997E-11 ; 8.63978E-12 ; 1.61E-10 ; 1.0304E-10 ; 3.82E-9 ; 2.4448E-9
Sb120 ; 2.22994E-10 ; 1.42716E-10 ; 1.81E-9 ; 1.1584E-9 ; 1.47E-8 ; 9.40799E-9
Sb120m ; 3.20992E-10 ; 2.05435E-10 ; 3.08E-9 ; 1.9712E-9 ; 4.19E-8 ; 2.6816E-8
Sb121 ; 1.96995E-8 ; 1.26077E-8 ; 1.49E-7 ; 9.536E-8 ; 7.85E-7 ; 5.024E-7
Sb122 ; 2.24994E-7 ; 1.43996E-7 ; 6.35E-7 ; 4.064E-7 ; 2.0E-6 ; 1.28E-6
Sb122m ; 2.53994E-7 ; 1.62556E-7 ; 8.42E-7 ; 5.3888E-7 ; 4.66E-6 ; 2.9824E-6
Sb123 ; 8.21979E-8 ; 5.26067E-8 ; 1.289E-5 ; 8.2496E-6 ; 4.776E-5 ; 3.05664E-5
Sb124 ; 1.38663E-7 ; 8.87444E-8 ; 6.54E-7 ; 4.1856E-7 ; 8.94199E-5 ; 5.72288E-5
Sb124m ; 1.38663E-7 ; 8.87444E-8 ; 6.54E-7 ; 4.1856E-7 ; 8.94199E-5 ; 5.72288E-5
Sb124n ; 1.38663E-7 ; 8.87444E-8 ; 6.54E-7 ; 4.1856E-7 ; 8.94199E-5 ; 5.72288E-5
Sb125 ; 3.21992E-6 ; 2.06075E-6 ; 1.145E-5 ; 7.328E-6 ; 9.79969E-4 ; 6.2718E-4
Sb126 ; 6.60983E-6 ; 4.23029E-6 ; 2.793E-5 ; 1.78752E-5 ; 0.00214296 ; 0.00137149
Sb126m ; 5.62486E-6 ; 3.59991E-6 ; 1.9285E-5 ; 1.23424E-5 ; 8.0396E-4 ; 5.14534E-4
Sb126n ; 5.62486E-6 ; 3.59991E-6 ; 1.9285E-5 ; 1.23424E-5 ; 8.0396E-4 ; 5.14534E-4
Sb127 ; 1.78846E-4 ; 1.14461E-4 ; 4.5342E-4 ; 2.90189E-4 ; 0.00553261 ; 0.00248967
Sb128 ; 7.787E-4 ; 4.98368E-4 ; 5.4972E-4 ; 3.51821E-4 ; 0.00566434 ; 0.00362518
Sb128m ; 6.89703E-4 ; 4.4141E-4 ; 7.5913E-4 ; 4.85843E-4 ; 0.00427297 ; 0.0027347
Sb129 ; 0.00447806 ; 0.00286596 ; 0.00564086 ; 0.00361015 ; 0.0152527 ; 0.00488087
Sb130 ; 0.00421675 ; 0.00269872 ; 0.00522753 ; 0.00334562 ; 0.0099581 ; 0.00637319
Sb130m ; 0.00625309 ; 0.00400198 ; 0.00721896 ; 0.00462013 ; 0.00751224 ; 0.00480783
Sb131 ; 0.014361 ; 8.61662E-4 ; 0.0192569 ; 0.0061622 ; 0.0160276 ; 0.00512883
Sb132 ; 0.00648169 ; 0.00414828 ; 0.00679906 ; 0.0043514 ; 0.00312907 ; 0.0020026
Sb132m ; 0.00446514 ; 0.00285769 ; 0.00602935 ; 0.00385878 ; 0.00489418 ; 0.00313227
Sb133 ; 0.00798487 ; 4.79092E-4 ; 0.00726744 ; 0.00465116 ; 0.00300721 ; 0.00192461
Sb134 ; 0.00100527 ; 6.43376E-4 ; 8.3142E-4 ; 5.32109E-4 ; 3.465E-4 ; 2.2176E-4
Sb134m ; 0.00100527 ; 6.43376E-4 ; 8.3142E-4 ; 5.32109E-4 ; 3.465E-4 ; 2.2176E-4
Sb135 ; 3.76641E-4 ; 2.4105E-4 ; 2.7731E-4 ; 1.77478E-4 ; 1.2193E-4 ; 7.80352E-5
Sb136 ; 3.27792E-5 ; 2.09787E-5 ; 2.015E-5 ; 1.2896E-5 ; 1.455E-5 ; 9.31199E-6
Sb137 ; 1.61996E-6 ; 1.03677E-6 ; 8.69E-7 ; 5.5616E-7 ; 1.02E-6 ; 6.528E-7
Sb138 ; 7.7698E-8 ; 4.97268E-8 ; 2.38E-8 ; 1.5232E-8 ; 8.05E-8 ; 5.152E-8
Sb139 ; 9.62914E-10 ; 6.16265E-10 ; 5.74E-10 ; 3.6736E-10 ; 2.71E-9 ; 1.7344E-9
Sb140 ; 1.49453E-11 ; 9.56501E-12 ; 5.52853E-12 ; 3.53826E-12 ; 5.55906E-11 ; 3.5578E-11
Sb141 ; 7.15548E-13 ; 4.57951E-13 ; 6.37342E-13 ; 4.07899E-13 ;  ; 
Te115 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Te117 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Te118 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Te119 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.73E-13 ; 2.3872E-13
Te120 ; 5.13987E-14 ; 3.28952E-14 ; 5.98E-13 ; 3.8272E-13 ; 1.29E-11 ; 8.256E-12
Te121 ; 2.54994E-12 ; 1.63196E-12 ; 2.57E-11 ; 1.6448E-11 ; 2.13E-10 ; 1.3632E-10
Te121m ; 2.54994E-12 ; 1.63196E-12 ; 2.57E-11 ; 1.6448E-11 ; 2.13E-10 ; 1.3632E-10
Te122 ; 6.22984E-10 ; 3.9871E-10 ; 2.29E-9 ; 1.4656E-9 ; 8.56E-9 ; 5.4784E-9
Te123 ; 1.58996E-14 ; 1.01757E-14 ; 1.14E-8 ; 7.296E-9 ; 2.02E-8 ; 1.2928E-8
Te123m ; 5.32987E-14 ; 3.41111E-14 ; 4.3E-8 ; 2.752E-8 ; 1.24E-7 ; 7.936E-8
Te124 ; 1.56996E-12 ; 1.00477E-12 ; 1.2E-11 ; 7.68E-12 ; 1.92E-6 ; 1.2288E-6
Te125 ; 8.0498E-12 ; 5.15187E-12 ; 3.91E-11 ; 2.5024E-11 ; 2.29E-6 ; 1.4656E-6
Te125m ; 2.68993E-11 ; 1.72156E-11 ; 1.47E-10 ; 9.408E-11 ; 1.41E-5 ; 9.02399E-6
Te126 ; 8.0598E-10 ; 5.15827E-10 ; 4.82E-9 ; 3.0848E-9 ; 1.3455E-4 ; 8.6112E-5
Te127 ; 6.39984E-9 ; 4.0959E-9 ; 2.39E-8 ; 1.5296E-8 ; 5.548E-5 ; 3.55072E-5
Te127m ; 1.56996E-8 ; 1.00477E-8 ; 6.8E-8 ; 4.352E-8 ; 2.5276E-4 ; 1.61766E-4
Te128 ; 4.1199E-7 ; 2.63673E-7 ; 1.2E-6 ; 7.68E-7 ; 0.00105763 ; 6.76883E-4
Te129 ; 9.23377E-5 ; 5.90961E-5 ; 1.1731E-4 ; 7.50784E-5 ; 6.5235E-4 ; 4.17504E-4
Te129m ; 2.26074E-4 ; 1.44688E-4 ; 3.3388E-4 ; 2.13683E-4 ; 0.00297181 ; 0.00190196
Te130 ; 0.00247788 ; 0.00158584 ; 0.003893 ; 0.00249152 ; 0.00928149 ; 0.00594016
Te131 ; 0.00502532 ; 0.00321621 ; 0.00332143 ; 0.00212572 ; 0.00353078 ; 0.0022597
Te131m ; 0.0111741 ; 6.70444E-4 ; 0.00965458 ; 0.00617893 ; 0.0160847 ; 0.00514709
Te132 ; 0.0357974 ; 0.0014319 ; 0.0322009 ; 0.00515214 ; 0.0231625 ; 0.003706
Te133 ; 0.0128556 ; 0.00411378 ; 0.010916 ; 0.00349312 ; 0.00375279 ; 0.00240178
Te133m ; 0.0306946 ; 0.00122779 ; 0.0310687 ; 0.009942 ; 0.0170961 ; 0.00547074
Te134 ; 0.0382765 ; 0.00229659 ; 0.0397515 ; 0.00437266 ; 0.0118351 ; 0.00378722
Te135 ; 0.0168741 ; 0.00388105 ; 0.0175471 ; 0.00561508 ; 0.00516452 ; 0.00330529
Te136 ; 0.00717898 ; 5.74318E-4 ; 0.00579458 ; 0.00370853 ; 0.00153033 ; 9.79411E-4
Te137 ; 8.80828E-4 ; 5.6373E-4 ; 7.095E-4 ; 4.5408E-4 ; 2.7213E-4 ; 1.74163E-4
Te138 ; 1.95125E-4 ; 1.2488E-4 ; 8.913E-5 ; 5.70432E-5 ; 5.373E-5 ; 3.43872E-5
Te139 ; 5.92985E-6 ; 3.7951E-6 ; 5.82E-6 ; 3.7248E-6 ; 4.58E-6 ; 2.9312E-6
Te140 ; 7.07967E-7 ; 4.53099E-7 ; 2.82994E-7 ; 1.81116E-7 ; 2.17944E-7 ; 1.39484E-7
Te141 ; 2.48303E-8 ; 1.58914E-8 ; 2.39854E-8 ; 1.53506E-8 ; 7.93857E-9 ; 5.08069E-9
Te142 ; 2.40994E-10 ; 1.54236E-10 ; 1.22E-10 ; 7.808E-11 ; 3.36E-10 ; 2.1504E-10
Te143 ; 1.8624E-12 ; 1.19194E-12 ; 2.7194E-12 ; 1.74041E-12 ;  ; 
Te144 ; 2.85997E-13 ; 1.83038E-13 ;  ;  ;  ; 
I121 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.2E-14 ; 1.408E-14
I123 ; 0.0 ; 0.0 ; 4.77E-12 ; 3.0528E-12 ; 4.26E-11 ; 2.7264E-11
I125 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.85E-8 ; 1.824E-8
I126 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.22E-7 ; 3.3408E-7
I127 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.93E-6 ; 1.2352E-6
I128 ; 7.42981E-7 ; 4.75508E-7 ; 1.42E-13 ; 9.088E-14 ; 1.296E-5 ; 8.2944E-6
I129 ; 5.56986E-7 ; 3.56471E-7 ; 9.37E-7 ; 5.9968E-7 ; 1.0495E-4 ; 6.7168E-5
I130 ; 1.81595E-5 ; 1.16221E-5 ; 1.51E-5 ; 9.664E-6 ; 5.2077E-4 ; 3.33293E-4
I130m ; 7.7798E-6 ; 4.97907E-6 ; 5.59E-6 ; 3.5776E-6 ; 1.1432E-4 ; 7.31648E-5
I131 ; 3.63501E-4 ; 5.81601E-5 ; 2.8458E-4 ; 1.82131E-4 ; 0.00321905 ; 0.00206019
I132 ; 9.65196E-4 ; 6.17725E-4 ; 0.00198424 ; 0.00126991 ; 0.00393921 ; 0.00252109
I132m ; 9.65196E-4 ; 6.17725E-4 ; 0.00198424 ; 0.00126991 ; 0.00393921 ; 0.00252109
I133 ; 0.00356125 ; 0.0022792 ; 0.00532673 ; 0.00340911 ; 0.00966329 ; 0.00618451
I133m ; 0.00356125 ; 0.0022792 ; 0.00532673 ; 0.00340911 ; 0.00966329 ; 0.00618451
I134 ; 0.0120652 ; 9.65215E-4 ; 0.00983576 ; 0.00314744 ; 0.0136008 ; 0.00312817
I134m ; 0.00882506 ; 0.00564804 ; 0.009169 ; 0.00586816 ; 0.015749 ; 0.00362228
I135 ; 0.0330468 ; 0.00264375 ; 0.0345119 ; 0.0110438 ; 0.0263071 ; 0.00841828
I136 ; 0.0110493 ; 0.00254134 ; 0.0135423 ; 0.00433354 ; 0.00912236 ; 0.00583831
I136m ; 0.0110493 ; 0.00707156 ; 0.0135329 ; 0.00433053 ; 0.00911873 ; 0.00583599
I137 ; 0.0155395 ; 9.32368E-4 ; 0.0139712 ; 0.00447079 ; 0.00778715 ; 0.00498377
I138 ; 0.00595754 ; 9.53206E-4 ; 0.0044288 ; 0.00283443 ; 0.00369865 ; 0.00236713
I139 ; 0.0021715 ; 9.77173E-4 ; 0.00123457 ; 7.90125E-4 ; 7.7258E-4 ; 4.94451E-4
I140 ; 2.25974E-4 ; 1.44624E-4 ; 1.5813E-4 ; 1.01203E-4 ; 9.36299E-5 ; 5.99232E-5
I141 ; 1.72047E-5 ; 1.1011E-5 ; 1.7246E-5 ; 1.10374E-5 ; 1.06721E-5 ; 6.83012E-6
I142 ; 8.86978E-7 ; 5.67666E-7 ; 7.87E-7 ; 5.0368E-7 ; 9.05999E-7 ; 5.7984E-7
I143 ; 2.90843E-8 ; 1.86139E-8 ; 4.51069E-8 ; 2.88684E-8 ; 8.55111E-9 ; 5.47271E-9
I144 ; 3.27177E-9 ; 2.09393E-9 ; 9.57237E-11 ; 6.12632E-11 ; 5.10005E-10 ; 3.26403E-10
I145 ; 1.71167E-11 ; 1.09547E-11 ; 3.82628E-12 ; 2.44882E-12 ; 4.09985E-11 ; 2.6239E-11
I146 ; 3.50413E-13 ; 2.24264E-13 ; 5.29411E-14 ; 3.38823E-14 ;  ; 
Xe124 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Xe125 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.39E-12 ; 1.5296E-12
Xe125m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.39E-12 ; 1.5296E-12
Xe126 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.0E-10 ; 1.28E-10
Xe127 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.0E-10 ; 3.84E-10
Xe127m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.0E-10 ; 3.84E-10
Xe128 ; 3.51991E-10 ; 1.12637E-10 ; 0.0 ; 0.0 ; 1.63E-8 ; 1.0432E-8
Xe129 ; 4.81488E-11 ; 3.08152E-11 ; 1.045E-10 ; 6.688E-11 ; 1.62E-7 ; 1.0368E-7
Xe129m ; 4.81488E-11 ; 3.08152E-11 ; 1.045E-10 ; 6.688E-11 ; 1.62E-7 ; 1.0368E-7
Xe130 ; 2.57994E-8 ; 1.65116E-8 ; 1.89E-8 ; 1.2096E-8 ; 4.86E-6 ; 3.1104E-6
Xe131 ; 1.09997E-7 ; 7.03982E-8 ; 1.76E-7 ; 1.1264E-7 ; 1.031E-5 ; 6.5984E-6
