Product ; Thermal (0.0253 eV) ; Thermal (0.0253 eV) ; Fast (500 keV) ; Fast (500 keV) ; High (14 MeV) ; High (14 MeV)
Product ;  ;  ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error ; Yield ; Error
I143 ; 2.83825E-5 ; 1.81648E-5 ; 1.33716E-6 ; 8.55781E-7 ; 1.61963E-6 ; 1.03656E-6
I144 ; 1.91864E-7 ; 1.22793E-7 ; 1.82975E-7 ; 1.17104E-7 ; 1.88267E-7 ; 1.20491E-7
I145 ; 1.84785E-8 ; 1.18263E-8 ; 1.71513E-8 ; 1.09768E-8 ; 1.58438E-9 ; 1.014E-9
I146 ; 3.4957E-11 ; 2.23725E-11 ; 3.86492E-11 ; 2.47355E-11 ; 7.82721E-11 ; 5.00941E-11
I147 ; 1.91432E-12 ; 1.22517E-12 ; 3.18911E-12 ; 2.04103E-12 ; 3.66225E-11 ; 2.34384E-11
I148 ; 2.04563E-14 ; 1.30921E-14 ;  ;  ;  ; 
Xe124 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Xe125 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Xe125m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Xe126 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Xe127 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Xe127m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Xe128 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Xe129 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Xe129m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Xe130 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.62E-8 ; 1.6768E-8
Xe131 ; 2.47E-10 ; 1.5808E-10 ; 6.39E-10 ; 4.0896E-10 ; 2.7E-7 ; 1.728E-7
Xe131m ; 6.05E-10 ; 3.872E-10 ; 1.82E-9 ; 1.1648E-9 ; 6.61E-7 ; 4.2304E-7
Xe132 ; 8.47E-8 ; 5.4208E-8 ; 1.9E-7 ; 1.216E-7 ; 1.636E-5 ; 1.04704E-5
Xe133 ; 1.15E-6 ; 7.36E-7 ; 2.03E-6 ; 1.2992E-6 ; 5.182E-5 ; 3.31648E-5
Xe133m ; 2.82E-6 ; 1.8048E-6 ; 5.77E-6 ; 3.6928E-6 ; 1.2688E-4 ; 8.12032E-5
Xe134 ; 3.103E-5 ; 1.98592E-5 ; 4.575E-5 ; 2.928E-5 ; 3.5322E-4 ; 2.26061E-4
Xe134m ; 7.24E-5 ; 4.6336E-5 ; 1.237E-4 ; 7.9168E-5 ; 8.2419E-4 ; 5.27482E-4
Xe135 ; 3.0681E-4 ; 1.96358E-4 ; 3.8889E-4 ; 2.4889E-4 ; 9.9764E-4 ; 6.3849E-4
Xe135m ; 7.5116E-4 ; 4.80742E-4 ; 0.00110979 ; 7.10266E-4 ; 0.0024425 ; 0.0015632
Xe136 ; 0.00653346 ; 0.00418142 ; 0.00772219 ; 0.0049422 ; 0.012036 ; 0.00385153
Xe137 ; 0.0193558 ; 0.00619385 ; 0.0270097 ; 0.00621224 ; 0.0222492 ; 0.00711974
Xe138 ; 0.03793 ; 0.0121376 ; 0.0362733 ; 0.00580372 ; 0.0279066 ; 0.00893012
Xe139 ; 0.0437311 ; 0.013994 ; 0.0399661 ; 0.0127891 ; 0.0270964 ; 0.00867083
Xe140 ; 0.0388294 ; 0.0124254 ; 0.0326423 ; 0.0104455 ; 0.0189247 ; 0.0060559
Xe141 ; 0.0203898 ; 0.00652475 ; 0.0170615 ; 0.00545969 ; 0.00936731 ; 0.00599508
Xe142 ; 0.00819289 ; 0.00524345 ; 0.00660042 ; 0.00422427 ; 0.00292761 ; 0.00187367
Xe143 ; 9.57899E-4 ; 6.13055E-4 ; 7.47381E-4 ; 4.78324E-4 ; 2.89135E-4 ; 1.85046E-4
Xe143m ; 9.57899E-4 ; 6.13055E-4 ; 7.47381E-4 ; 4.78324E-4 ; 2.89135E-4 ; 1.85046E-4
Xe144 ; 3.13708E-4 ; 2.00773E-4 ; 2.41067E-4 ; 1.54283E-4 ; 7.92217E-5 ; 5.07019E-5
Xe145 ; 2.56615E-5 ; 1.64234E-5 ; 1.91728E-5 ; 1.22706E-5 ; 6.74842E-6 ; 4.31899E-6
Xe146 ; 1.34997E-6 ; 8.63978E-7 ; 1.05996E-6 ; 6.78375E-7 ; 3.92922E-7 ; 2.5147E-7
Xe147 ; 6.27892E-8 ; 4.01851E-8 ; 7.421E-8 ; 4.74944E-8 ; 1.55988E-7 ; 9.98324E-8
Xe148 ; 7.8998E-10 ; 5.05587E-10 ; 5.82E-10 ; 3.7248E-10 ; 4.81E-10 ; 3.0784E-10
Xe149 ; 3.56887E-12 ; 2.28408E-12 ; 4.74332E-12 ; 3.03573E-12 ; 3.46589E-11 ; 2.21817E-11
Xe150 ; 5.28E-14 ; 3.3792E-14 ; 4.75E-14 ; 3.04E-14 ; 8.88E-14 ; 5.6832E-14
Cs127 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cs129 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Cs131 ; 0.0 ; 0.0 ; 2.84E-14 ; 1.8176E-14 ; 2.5E-10 ; 1.6E-10
Cs132 ; 1.84E-12 ; 1.1776E-12 ; 7.34E-12 ; 4.6976E-12 ; 1.26E-8 ; 8.064E-9
Cs133 ; 4.04E-10 ; 2.5856E-10 ; 1.36E-9 ; 8.704E-10 ; 3.98E-7 ; 2.5472E-7
Cs134 ; 1.89E-8 ; 1.2096E-8 ; 5.2E-8 ; 3.328E-8 ; 3.65E-6 ; 2.336E-6
Cs134m ; 1.89E-8 ; 1.2096E-8 ; 5.2E-8 ; 3.328E-8 ; 3.65E-6 ; 2.336E-6
Cs135 ; 8.75E-7 ; 5.6E-7 ; 1.95E-6 ; 1.248E-6 ; 2.906E-5 ; 1.85984E-5
Cs135m ; 8.75E-7 ; 5.6E-7 ; 1.95E-6 ; 1.248E-6 ; 2.906E-5 ; 1.85984E-5
Cs136 ; 1.779E-5 ; 1.13856E-5 ; 3.874E-5 ; 2.47936E-5 ; 2.5766E-4 ; 1.64902E-4
Cs136m ; 1.779E-5 ; 1.13856E-5 ; 3.874E-5 ; 2.47936E-5 ; 2.5766E-4 ; 1.64902E-4
Cs137 ; 4.1808E-4 ; 2.67571E-4 ; 7.0771E-4 ; 4.52934E-4 ; 0.00235787 ; 0.00150904
Cs138 ; 0.00112248 ; 7.18387E-4 ; 0.00149657 ; 9.57805E-4 ; 0.00350053 ; 0.00224034
Cs138m ; 0.00112248 ; 7.18387E-4 ; 0.00149988 ; 9.59923E-4 ; 0.0063074 ; 0.00201837
Cs139 ; 0.00838948 ; 0.00536927 ; 0.0105147 ; 0.00672943 ; 0.0153555 ; 0.00491376
Cs140 ; 0.0170556 ; 0.00545778 ; 0.0177703 ; 0.00568648 ; 0.024415 ; 0.00781281
Cs141 ; 0.027553 ; 0.00881696 ; 0.0274398 ; 0.00878074 ; 0.0280027 ; 0.00896087
Cs142 ; 0.0253883 ; 0.00812427 ; 0.0248603 ; 0.00795529 ; 0.0207618 ; 0.00664377
Cs143 ; 0.0196869 ; 0.00629982 ; 0.0175269 ; 0.0056086 ; 0.0102626 ; 0.00328404
Cs144 ; 0.00822059 ; 0.00526118 ; 0.00742866 ; 0.00475434 ; 0.00361553 ; 0.00231394
Cs145 ; 0.00250053 ; 0.00160034 ; 0.0020704 ; 0.00132506 ; 8.1252E-4 ; 5.20013E-4
Cs146 ; 3.9376E-4 ; 2.52006E-4 ; 3.3519E-4 ; 2.14522E-4 ; 1.279E-4 ; 8.1856E-5
Cs147 ; 5.83713E-5 ; 3.73576E-5 ; 5.12131E-5 ; 3.27764E-5 ; 3.43824E-5 ; 2.20047E-5
Cs148 ; 2.8E-6 ; 1.792E-6 ; 2.1E-6 ; 1.344E-6 ; 1.16E-6 ; 7.424E-7
Cs149 ; 7.83611E-8 ; 5.01511E-8 ; 6.81405E-8 ; 4.36099E-8 ; 9.11355E-8 ; 5.83267E-8
Cs150 ; 2.41E-9 ; 1.5424E-9 ; 2.0E-9 ; 1.28E-9 ; 1.7E-9 ; 1.088E-9
Cs151 ; 5.03789E-12 ; 3.22425E-12 ; 7.15706E-12 ; 4.58052E-12 ; 4.72807E-11 ; 3.02596E-11
Cs152 ; 4.16895E-13 ; 2.66813E-13 ; 4.08369E-13 ; 2.61356E-13 ;  ; 
Cs153 ; 3.60364E-14 ; 2.30633E-14 ;  ;  ;  ; 
Ba129 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ba131 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ba132 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.8E-13 ; 4.992E-13
Ba133 ; 0.0 ; 0.0 ; 1.49E-14 ; 9.536E-15 ; 7.33E-11 ; 4.6912E-11
Ba134 ; 1.17E-12 ; 7.488E-13 ; 5.35E-12 ; 3.424E-12 ; 3.86E-9 ; 2.4704E-9
Ba135 ; 9.55E-11 ; 6.112E-11 ; 3.525E-10 ; 2.256E-10 ; 4.365E-8 ; 2.7936E-8
Ba135m ; 9.55E-11 ; 6.112E-11 ; 3.525E-10 ; 2.256E-10 ; 4.365E-8 ; 2.7936E-8
Ba136 ; 9.05E-9 ; 5.792E-9 ; 2.51E-8 ; 1.6064E-8 ; 1.03E-6 ; 6.592E-7
Ba136m ; 9.05E-9 ; 5.792E-9 ; 2.51E-8 ; 1.6064E-8 ; 1.03E-6 ; 6.592E-7
Ba137 ; 1.98E-7 ; 1.2672E-7 ; 4.57E-7 ; 2.9248E-7 ; 7.19E-6 ; 4.6016E-6
Ba137m ; 4.86E-7 ; 3.1104E-7 ; 1.3E-6 ; 8.32E-7 ; 1.761E-5 ; 1.12704E-5
Ba138 ; 1.488E-5 ; 9.5232E-6 ; 2.714E-5 ; 1.73696E-5 ; 1.8459E-4 ; 1.18138E-4
Ba139 ; 1.5402E-4 ; 9.85728E-5 ; 2.4156E-4 ; 1.54598E-4 ; 9.9054E-4 ; 6.33946E-4
Ba140 ; 0.00107518 ; 6.88115E-4 ; 0.0014284 ; 9.14176E-4 ; 0.0037291 ; 0.00238662
Ba141 ; 0.0043863 ; 0.00280723 ; 0.00511954 ; 0.00327651 ; 0.0101647 ; 0.00325271
Ba142 ; 0.0125805 ; 0.00402575 ; 0.0138656 ; 0.00443698 ; 0.0174776 ; 0.00559284
Ba143 ; 0.0226879 ; 0.00726013 ; 0.0235218 ; 0.00752698 ; 0.0204801 ; 0.00655362
Ba144 ; 0.0292345 ; 0.00935503 ; 0.0290388 ; 0.0092924 ; 0.0173 ; 0.005536
Ba145 ; 0.0218872 ; 0.00700389 ; 0.019758 ; 0.00632255 ; 0.00958408 ; 0.00613381
Ba146 ; 0.0122033 ; 0.00390507 ; 0.0107532 ; 0.00344101 ; 0.00383219 ; 0.0024526
Ba147 ; 0.00394003 ; 0.00252162 ; 0.00313995 ; 0.00200957 ; 0.00114232 ; 7.31086E-4
Ba148 ; 9.0156E-4 ; 5.76998E-4 ; 6.678E-4 ; 4.27392E-4 ; 2.3804E-4 ; 1.52346E-4
Ba149 ; 1.08822E-4 ; 6.96459E-5 ; 7.61719E-5 ; 4.875E-5 ; 3.25388E-5 ; 2.08249E-5
Ba150 ; 9.21E-6 ; 5.8944E-6 ; 6.9E-6 ; 4.416E-6 ; 2.63E-6 ; 1.6832E-6
Ba151 ; 1.65241E-7 ; 1.05754E-7 ; 1.66544E-7 ; 1.06588E-7 ; 2.01385E-7 ; 1.28886E-7
Ba152 ; 1.60996E-8 ; 1.03037E-8 ; 1.11996E-8 ; 7.16774E-9 ; 5.26E-9 ; 3.3664E-9
Ba153 ; 1.18198E-9 ; 7.5647E-10 ; 5.62417E-11 ; 3.59947E-11 ; 1.27352E-10 ; 8.15055E-11
Ba154 ; 2.8E-12 ; 1.792E-12 ; 2.21E-12 ; 1.4144E-12 ; 2.01E-12 ; 1.2864E-12
Ba155 ; 9.2417E-14 ; 5.91469E-14 ; 1.22565E-13 ; 7.84415E-14 ;  ; 
La133 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
La135 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.07E-11 ; 6.848E-12
La137 ; 3.14E-11 ; 2.0096E-11 ; 1.55E-10 ; 9.92E-11 ; 2.27E-8 ; 1.4528E-8
La138 ; 2.18E-9 ; 1.3952E-9 ; 7.17E-9 ; 4.5888E-9 ; 4.43E-7 ; 2.8352E-7
La139 ; 8.88E-8 ; 5.6832E-8 ; 2.39E-7 ; 1.5296E-7 ; 6.14E-6 ; 3.9296E-6
La140 ; 1.74E-6 ; 1.1136E-6 ; 3.59E-6 ; 2.2976E-6 ; 5.945E-5 ; 3.8048E-5
La141 ; 2.674E-5 ; 1.71136E-5 ; 4.581E-5 ; 2.93184E-5 ; 4.0631E-4 ; 2.60038E-4
La142 ; 2.0341E-4 ; 1.30182E-4 ; 3.3071E-4 ; 2.11654E-4 ; 0.00172503 ; 0.00110402
La143 ; 0.00127146 ; 8.13735E-4 ; 0.00299554 ; 0.00191715 ; 0.0049449 ; 0.00316474
La144 ; 0.00405329 ; 0.00259411 ; 0.00575369 ; 0.00368236 ; 0.0100131 ; 0.0032042
La145 ; 0.00976971 ; 0.00625262 ; 0.0113824 ; 0.00364238 ; 0.0131135 ; 0.00419633
La146 ; 0.00662669 ; 0.00424108 ; 0.00747222 ; 0.00478222 ; 0.00623788 ; 0.00399224
La146m ; 0.00662669 ; 0.00424108 ; 0.00747222 ; 0.00478222 ; 0.00623788 ; 0.00399224
La147 ; 0.0139332 ; 0.00445864 ; 0.0135788 ; 0.00434521 ; 0.00911454 ; 0.00583331
La148 ; 0.00791533 ; 0.00506581 ; 0.00730831 ; 0.00467732 ; 0.00461389 ; 0.00295289
La149 ; 0.00338518 ; 0.00216652 ; 0.00280219 ; 0.0017934 ; 0.00163149 ; 0.00104415
La150 ; 8.0145E-4 ; 5.12928E-4 ; 6.985E-4 ; 4.4704E-4 ; 3.4812E-4 ; 2.22797E-4
La151 ; 1.53615E-4 ; 9.83135E-5 ; 1.14933E-4 ; 7.35574E-5 ; 4.43886E-5 ; 2.84087E-5
La152 ; 1.577E-5 ; 1.00928E-5 ; 1.167E-5 ; 7.4688E-6 ; 5.18E-6 ; 3.3152E-6
La153 ; 1.09882E-6 ; 7.03244E-7 ; 8.07944E-7 ; 5.17084E-7 ; 3.34873E-7 ; 2.14319E-7
La154 ; 3.33E-8 ; 2.1312E-8 ; 2.54E-8 ; 1.6256E-8 ; 1.44E-8 ; 9.216E-9
La155 ; 2.02919E-9 ; 1.29868E-9 ; 1.76071E-9 ; 1.12686E-9 ; 1.78389E-10 ; 1.14169E-10
La156 ; 4.27253E-12 ; 2.73442E-12 ; 4.22954E-12 ; 2.70691E-12 ; 8.56412E-12 ; 5.48104E-12
La157 ; 1.60667E-13 ; 1.02827E-13 ; 1.56849E-13 ; 1.00383E-13 ; 3.77903E-13 ; 2.41858E-13
La158 ; 3.02961E-15 ; 1.93895E-15 ; 2.85129E-15 ; 1.82483E-15 ;  ; 
Ce135 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ce137 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.68E-12 ; 1.0752E-12
Ce138 ; 2.65E-14 ; 1.696E-14 ; 1.55E-13 ; 9.92E-14 ; 8.79E-11 ; 5.6256E-11
Ce139 ; 9.5E-13 ; 6.08E-13 ; 3.97E-12 ; 2.5408E-12 ; 9.41E-10 ; 6.0224E-10
Ce139m ; 2.33E-12 ; 1.4912E-12 ; 1.13E-11 ; 7.232E-12 ; 2.3E-9 ; 1.472E-9
Ce140 ; 2.5E-10 ; 1.6E-10 ; 7.29E-10 ; 4.6656E-10 ; 8.29E-8 ; 5.3056E-8
Ce141 ; 1.14E-8 ; 7.296E-9 ; 2.96E-8 ; 1.8944E-8 ; 1.51E-6 ; 9.664E-7
Ce142 ; 3.29E-7 ; 2.1056E-7 ; 7.76E-7 ; 4.9664E-7 ; 1.692E-5 ; 1.08288E-5
Ce143 ; 5.91E-6 ; 3.7824E-6 ; 1.134E-5 ; 7.2576E-6 ; 1.2769E-4 ; 8.17216E-5
Ce144 ; 6.989E-5 ; 4.47296E-5 ; 1.2742E-4 ; 8.15488E-5 ; 6.6067E-4 ; 4.22829E-4
Ce145 ; 4.6371E-4 ; 2.96774E-4 ; 7.0384E-4 ; 4.50458E-4 ; 0.00214674 ; 0.00137391
Ce146 ; 0.00224546 ; 0.00143709 ; 0.00306813 ; 0.0019636 ; 0.00493015 ; 0.0031553
Ce147 ; 0.00583961 ; 0.00373735 ; 0.00675451 ; 0.00432289 ; 0.0083662 ; 0.00535437
Ce148 ; 0.0105361 ; 0.00337157 ; 0.0111979 ; 0.00257551 ; 0.0100274 ; 0.00320877
Ce149 ; 0.010738 ; 0.00343616 ; 0.0104393 ; 0.00469768 ; 0.00852796 ; 0.0054579
Ce150 ; 0.00831721 ; 0.00532302 ; 0.00793419 ; 0.00507788 ; 0.00449342 ; 0.00287579
Ce151 ; 0.00413134 ; 0.00264406 ; 0.00336043 ; 0.00215068 ; 0.00146571 ; 9.38055E-4
Ce152 ; 0.00149523 ; 9.56947E-4 ; 0.00113805 ; 7.28352E-4 ; 4.4638E-4 ; 2.85683E-4
Ce153 ; 2.8761E-4 ; 1.8407E-4 ; 2.1461E-4 ; 1.3735E-4 ; 7.548E-5 ; 4.83072E-5
Ce154 ; 3.428E-5 ; 2.19392E-5 ; 2.484E-5 ; 1.58976E-5 ; 8.42E-6 ; 5.3888E-6
Ce155 ; 2.81797E-6 ; 1.8035E-6 ; 1.96824E-6 ; 1.25967E-6 ; 7.59822E-7 ; 4.86286E-7
Ce156 ; 1.64996E-7 ; 1.05597E-7 ; 1.15996E-7 ; 7.42373E-8 ; 4.29914E-8 ; 2.75145E-8
Ce157 ; 5.26984E-9 ; 3.3727E-9 ; 3.64984E-9 ; 2.3359E-9 ; 1.60962E-9 ; 1.03016E-9
Ce158 ; 1.16997E-10 ; 7.48781E-11 ; 7.81972E-11 ; 5.00462E-11 ; 4.27E-11 ; 2.7328E-11
Ce159 ; 6.78573E-13 ; 4.34287E-13 ; 5.94436E-13 ; 3.80439E-13 ; 1.60806E-12 ; 1.02916E-12
Ce160 ; 1.22E-14 ; 7.808E-15 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pr139 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.38E-13 ; 8.832E-14
Pr140 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 9.44E-12 ; 6.0416E-12
Pr141 ; 1.32E-13 ; 8.448E-14 ; 6.54E-13 ; 4.1856E-13 ; 4.72E-10 ; 3.0208E-10
Pr142 ; 5.6E-12 ; 3.584E-12 ; 2.52E-11 ; 1.6128E-11 ; 7.2E-9 ; 4.608E-9
Pr142m ; 5.6E-12 ; 3.584E-12 ; 2.52E-11 ; 1.6128E-11 ; 7.2E-9 ; 4.608E-9
Pr143 ; 8.0E-10 ; 5.12E-10 ; 3.09E-9 ; 1.9776E-9 ; 2.99E-7 ; 1.9136E-7
Pr144 ; 2.8E-9 ; 1.792E-9 ; 8.37E-9 ; 5.3568E-9 ; 4.2E-7 ; 2.688E-7
Pr144m ; 2.52E-8 ; 1.6128E-8 ; 8.46E-8 ; 5.4144E-8 ; 3.78E-6 ; 2.4192E-6
Pr145 ; 7.44E-7 ; 4.7616E-7 ; 1.86E-6 ; 1.1904E-6 ; 3.627E-5 ; 2.32128E-5
Pr146 ; 1.085E-5 ; 6.944E-6 ; 2.362E-5 ; 1.51168E-5 ; 2.1597E-4 ; 1.38221E-4
Pr147 ; 1.0565E-4 ; 6.7616E-5 ; 1.8056E-4 ; 1.15558E-4 ; 9.0202E-4 ; 5.77293E-4
Pr148 ; 2.5557E-4 ; 1.63565E-4 ; 3.99795E-4 ; 2.55869E-4 ; 0.00132127 ; 8.45613E-4
Pr148m ; 2.5557E-4 ; 1.63565E-4 ; 3.99795E-4 ; 2.55869E-4 ; 0.00132127 ; 8.45613E-4
Pr149 ; 0.00175832 ; 0.00112532 ; 0.0023936 ; 0.0015319 ; 0.00536372 ; 0.00343278
Pr150 ; 0.00329863 ; 0.00211112 ; 0.00424923 ; 0.00271951 ; 0.0066839 ; 0.0042777
Pr151 ; 0.00517587 ; 0.00331256 ; 0.00538683 ; 0.00242407 ; 0.00519794 ; 0.00332668
Pr152 ; 0.00440068 ; 0.00281644 ; 0.00428835 ; 0.00274454 ; 0.00385996 ; 0.00247038
Pr153 ; 0.00275804 ; 0.00176515 ; 0.00251471 ; 0.00160941 ; 0.00160268 ; 0.00102572
Pr154 ; 8.723E-4 ; 5.58272E-4 ; 7.6501E-4 ; 4.89606E-4 ; 4.4116E-4 ; 2.82342E-4
Pr155 ; 2.5158E-4 ; 1.61011E-4 ; 2.0692E-4 ; 1.32429E-4 ; 1.0064E-4 ; 6.44096E-5
Pr156 ; 4.125E-5 ; 2.64E-5 ; 3.256E-5 ; 2.08384E-5 ; 1.467E-5 ; 9.3888E-6
Pr157 ; 4.92E-6 ; 3.1488E-6 ; 3.59E-6 ; 2.2976E-6 ; 1.4E-6 ; 8.96E-7
Pr158 ; 3.13E-7 ; 2.0032E-7 ; 2.15E-7 ; 1.376E-7 ; 9.58E-8 ; 6.1312E-8
Pr159 ; 1.48993E-8 ; 9.53557E-9 ; 8.53941E-9 ; 5.46522E-9 ; 4.22839E-9 ; 2.70617E-9
Pr160 ; 3.55E-10 ; 2.272E-10 ; 2.21E-10 ; 1.4144E-10 ; 1.31E-10 ; 8.384E-11
Pr161 ; 1.14937E-12 ; 7.35594E-13 ; 1.02704E-12 ; 6.57304E-13 ; 2.13832E-12 ; 1.36853E-12
Pr162 ; 2.14921E-14 ; 1.37549E-14 ; 3.03725E-14 ; 1.94384E-14 ; 5.97497E-14 ; 3.82398E-14
Pr163 ; 3.567E-16 ; 2.28288E-16 ; 5.02775E-16 ; 3.21776E-16 ;  ; 
Nd140 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Nd141 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.17E-14 ; 7.488E-15
Nd142 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 9.86E-13 ; 6.3104E-13
Nd143 ; 0.0 ; 0.0 ; 4.76E-14 ; 3.0464E-14 ; 5.78E-11 ; 3.6992E-11
Nd144 ; 9.54E-13 ; 6.1056E-13 ; 5.57E-12 ; 3.5648E-12 ; 2.27E-9 ; 1.4528E-9
Nd145 ; 7.88E-11 ; 5.0432E-11 ; 3.36E-10 ; 2.1504E-10 ; 5.45E-8 ; 3.488E-8
Nd146 ; 4.86E-9 ; 3.1104E-9 ; 1.67E-8 ; 1.0688E-8 ; 8.87E-7 ; 5.6768E-7
Nd147 ; 1.44E-7 ; 9.216E-8 ; 3.75E-7 ; 2.4E-7 ; 9.71E-6 ; 6.2144E-6
Nd148 ; 2.74E-6 ; 1.7536E-6 ; 6.26E-6 ; 4.0064E-6 ; 7.471E-5 ; 4.78144E-5
Nd149 ; 2.706E-5 ; 1.73184E-5 ; 4.977E-5 ; 3.18528E-5 ; 3.8702E-4 ; 2.47693E-4
Nd150 ; 1.8576E-4 ; 1.18886E-4 ; 3.1301E-4 ; 2.00326E-4 ; 0.0011937 ; 7.63968E-4
Nd151 ; 7.6018E-4 ; 4.86515E-4 ; 0.00100822 ; 6.45261E-4 ; 0.00223592 ; 0.00143099
Nd152 ; 0.00207371 ; 0.00132717 ; 0.00240876 ; 0.00154161 ; 0.00393484 ; 0.0025183
Nd153 ; 0.00302776 ; 0.00193777 ; 0.00325287 ; 0.00208184 ; 0.00379207 ; 0.00242693
Nd154 ; 0.00303299 ; 0.00194111 ; 0.00298802 ; 0.00134461 ; 0.0024083 ; 0.00154131
Nd155 ; 0.00203482 ; 0.00130229 ; 0.00192547 ; 0.0012323 ; 0.00129905 ; 8.31392E-4
Nd156 ; 0.00111154 ; 7.11386E-4 ; 9.3694E-4 ; 5.99642E-4 ; 4.6051E-4 ; 2.94726E-4
Nd157 ; 3.3974E-4 ; 2.17434E-4 ; 2.6162E-4 ; 1.67437E-4 ; 1.072E-4 ; 6.8608E-5
Nd158 ; 7.686E-5 ; 4.91904E-5 ; 5.248E-5 ; 3.35872E-5 ; 1.823E-5 ; 1.16672E-5
Nd159 ; 9.78E-6 ; 6.2592E-6 ; 5.65E-6 ; 3.616E-6 ; 2.04E-6 ; 1.3056E-6
Nd160 ; 8.74E-7 ; 5.5936E-7 ; 5.01E-7 ; 3.2064E-7 ; 1.62E-7 ; 1.0368E-7
Nd161 ; 3.76989E-8 ; 2.41273E-8 ; 2.3899E-8 ; 1.52953E-8 ; 9.10786E-9 ; 5.82903E-9
Nd162 ; 8.29979E-10 ; 5.31186E-10 ; 8.3297E-10 ; 5.33101E-10 ; 2.9994E-10 ; 1.91962E-10
Nd163 ; 1.16996E-11 ; 7.48777E-12 ; 1.16995E-11 ; 7.48768E-12 ; 6.31E-12 ; 4.0384E-12
Nd164 ; 1.1E-13 ; 7.04E-14 ; 6.84E-14 ; 4.3776E-14 ; 9.73E-14 ; 6.2272E-14
Nd165 ; 2.97388E-16 ; 1.90328E-16 ; 1.08586E-15 ; 6.94947E-16 ; 6.42464E-15 ; 4.11177E-15
Nd166 ; 1.64533E-17 ; 1.05301E-17 ; 6.84465E-17 ; 4.38058E-17 ;  ; 
Pm141 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pm143 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pm144 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 9.88E-14 ; 6.3232E-14
Pm145 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.69E-12 ; 4.2816E-12
Pm146 ; 4.43E-14 ; 2.8352E-14 ; 3.18E-13 ; 2.0352E-13 ; 3.06E-10 ; 1.9584E-10
Pm147 ; 5.44E-12 ; 3.4816E-12 ; 2.75E-11 ; 1.76E-11 ; 9.11E-9 ; 5.8304E-9
Pm148 ; 9.65E-11 ; 6.176E-11 ; 3.83E-10 ; 2.4512E-10 ; 5.78E-8 ; 3.6992E-8
Pm148m ; 2.25E-10 ; 1.44E-10 ; 1.04E-9 ; 6.656E-10 ; 1.35E-7 ; 8.64E-8
Pm149 ; 1.29E-8 ; 8.256E-9 ; 4.43E-8 ; 2.8352E-8 ; 2.71E-6 ; 1.7344E-6
Pm150 ; 2.66E-7 ; 1.7024E-7 ; 7.78E-7 ; 4.9792E-7 ; 2.216E-5 ; 1.41824E-5
Pm151 ; 4.24E-6 ; 2.7136E-6 ; 9.02E-6 ; 5.7728E-6 ; 1.0732E-4 ; 6.86848E-5
Pm152 ; 1.05333E-5 ; 6.74133E-6 ; 1.90067E-5 ; 1.21643E-5 ; 1.5794E-4 ; 1.01082E-4
Pm152m ; 1.05333E-5 ; 6.74133E-6 ; 1.90067E-5 ; 1.21643E-5 ; 1.5794E-4 ; 1.01082E-4
Pm152n ; 1.05333E-5 ; 6.74133E-6 ; 1.90067E-5 ; 1.21643E-5 ; 1.5794E-4 ; 1.01082E-4
