Product ; Th227  Thermal (0.0253 eV) ; Th227  Thermal (0.0253 eV) ; Th229  Thermal (0.0253 eV) ; Th229  Thermal (0.0253 eV) ; Th232  Fast (500 keV) ; Th232  Fast (500 keV) ; Th232  High (14 MeV) ; Th232  High (14 MeV)
Product ;  ;  ;  ;  ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error ; Yield ; Error ; Yield ; Error
Ba154 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.44983E-13 ; 3.48789E-13 ; 3.2E-12 ; 2.048E-12
Ba155 ;  ;  ;  ;  ; 1.00482E-15 ; 6.43084E-16 ; 1.84256E-13 ; 1.17924E-13
Ba156 ;  ;  ;  ;  ; 6.96559E-17 ; 4.45798E-17 ;  ; 
La133 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
La135 ; 3.04E-14 ; 1.9456E-14 ; 1.62001E-14 ; 1.03681E-14 ; 0.0 ; 0.0 ; 8.58E-14 ; 5.4912E-14
La137 ; 8.03001E-10 ; 5.1392E-10 ; 4.94003E-10 ; 3.16162E-10 ; 2.19995E-14 ; 1.40797E-14 ; 6.93E-10 ; 4.4352E-10
La138 ; 3.26E-8 ; 2.0864E-8 ; 1.66001E-8 ; 1.06241E-8 ; 8.10982E-12 ; 5.19028E-12 ; 2.19E-8 ; 1.4016E-8
La139 ; 2.16E-6 ; 1.3824E-6 ; 8.15004E-7 ; 5.21603E-7 ; 8.7298E-10 ; 5.58707E-10 ; 5.09E-7 ; 3.2576E-7
La140 ; 3.643E-5 ; 2.33152E-5 ; 1.25101E-5 ; 8.00644E-6 ; 4.84989E-8 ; 3.10393E-8 ; 8.04E-6 ; 5.1456E-6
La141 ; 5.39E-4 ; 3.4496E-4 ; 1.91801E-4 ; 1.22753E-4 ; 1.80996E-6 ; 1.15837E-6 ; 9.058E-5 ; 5.79712E-5
La142 ; 0.0018894 ; 0.00120922 ; 7.09164E-4 ; 4.53865E-4 ; 2.50094E-5 ; 1.6006E-5 ; 5.0963E-4 ; 3.26163E-4
La143 ; 0.0099126 ; 0.00634406 ; 0.00427681 ; 0.00273716 ; 2.96663E-4 ; 1.89865E-4 ; 0.00212864 ; 0.00136233
La144 ; 0.0140577 ; 0.00449845 ; 0.0102167 ; 0.00653868 ; 0.00203214 ; 0.00130057 ; 0.00585047 ; 0.0037443
La145 ; 0.0158735 ; 0.00507951 ; 0.0153032 ; 0.00489702 ; 0.00645251 ; 0.00412961 ; 0.00837792 ; 0.00536187
La146 ; 0.0014407 ; 9.22049E-4 ; 0.0047408 ; 0.00303412 ; 0.00783587 ; 0.00501496 ; 0.00655821 ; 0.00419725
La146m ; 0.0014407 ; 9.22049E-4 ; 0.0047408 ; 0.00303412 ; 0.00783587 ; 0.00501496 ; 0.00655821 ; 0.00419725
La147 ; 3.373E-4 ; 2.15872E-4 ; 0.00510571 ; 0.00326765 ; 0.0162398 ; 0.00519675 ; 0.0110154 ; 0.00352494
La148 ; 1.196E-5 ; 7.65441E-6 ; 6.50233E-4 ; 4.16149E-4 ; 0.0112106 ; 0.0035874 ; 0.00459837 ; 0.00294296
La149 ; 1.39E-6 ; 8.89601E-7 ; 2.10471E-4 ; 1.34702E-4 ; 0.00472319 ; 0.00302284 ; 0.00177559 ; 0.00113638
La150 ; 2.72E-8 ; 1.7408E-8 ; 1.00301E-5 ; 6.41923E-6 ; 9.65628E-4 ; 6.18002E-4 ; 2.9597E-4 ; 1.89421E-4
La151 ; 6.0176E-10 ; 3.85127E-10 ; 3.84643E-7 ; 2.46171E-7 ; 2.10516E-4 ; 1.3473E-4 ; 4.10249E-5 ; 2.62559E-5
La152 ; 5.86001E-12 ; 3.7504E-12 ; 4.15002E-9 ; 2.65601E-9 ; 7.53983E-6 ; 4.82549E-6 ; 3.8E-6 ; 2.432E-6
La153 ; 9.91992E-14 ; 6.34875E-14 ; 5.02986E-11 ; 3.21911E-11 ; 3.54803E-7 ; 2.27074E-7 ; 2.96936E-7 ; 1.90039E-7
La154 ; 0.0 ; 0.0 ; 2.23001E-13 ; 1.42721E-13 ; 4.5799E-9 ; 2.93113E-9 ; 1.49E-8 ; 9.536E-9
La155 ; 1.10729E-18 ; 7.08665E-19 ; 8.12718E-16 ; 5.2014E-16 ; 6.28276E-11 ; 4.02096E-11 ; 8.57498E-10 ; 5.48799E-10
La156 ;  ;  ; 7.47233E-18 ; 4.78229E-18 ; 3.69916E-12 ; 2.36746E-12 ; 3.60994E-12 ; 2.31036E-12
La157 ;  ;  ;  ;  ; 2.52659E-15 ; 1.61702E-15 ; 1.59643E-13 ; 1.02171E-13
La158 ;  ;  ;  ;  ; 4.54648E-17 ; 2.90975E-17 ; 4.57355E-15 ; 2.92707E-15
La159 ;  ;  ;  ;  ; 8.04855E-19 ; 5.15107E-19 ;  ; 
Ce135 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ce137 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.19E-14 ; 7.616E-15
Ce138 ; 1.04E-12 ; 6.65601E-13 ; 1.30001E-12 ; 8.32004E-13 ; 0.0 ; 0.0 ; 1.09E-12 ; 6.976E-13
Ce139 ; 5.22E-11 ; 3.3408E-11 ; 4.24002E-11 ; 2.71361E-11 ; 0.0 ; 0.0 ; 1.3E-11 ; 8.32E-12
Ce139m ; 1.28E-10 ; 8.19201E-11 ; 1.04001E-10 ; 6.65603E-11 ; 0.0 ; 0.0 ; 5.92E-11 ; 3.7888E-11
Ce140 ; 2.35E-8 ; 1.504E-8 ; 1.34001E-8 ; 8.57604E-9 ; 8.42981E-13 ; 5.39508E-13 ; 3.21E-9 ; 2.0544E-9
Ce141 ; 9.08001E-7 ; 5.81121E-7 ; 4.37002E-7 ; 2.79681E-7 ; 1.07998E-10 ; 6.91184E-11 ; 1.03E-7 ; 6.592E-8
Ce142 ; 2.415E-5 ; 1.5456E-5 ; 9.43005E-6 ; 6.03523E-6 ; 6.49985E-9 ; 4.15991E-9 ; 1.53E-6 ; 9.792E-7
Ce143 ; 3.0305E-4 ; 1.93952E-4 ; 1.24371E-4 ; 7.95972E-5 ; 2.38995E-7 ; 1.52957E-7 ; 1.749E-5 ; 1.11936E-5
Ce144 ; 0.00287468 ; 0.0018398 ; 0.00138274 ; 8.84952E-4 ; 7.67983E-6 ; 4.91509E-6 ; 1.3375E-4 ; 8.56E-5
Ce145 ; 0.00641331 ; 0.00410452 ; 0.00467036 ; 0.00298903 ; 7.17584E-5 ; 4.59254E-5 ; 5.2633E-4 ; 3.36851E-4
Ce146 ; 0.00663851 ; 0.00424864 ; 0.0139138 ; 0.00445241 ; 5.34658E-4 ; 3.42181E-4 ; 0.00209559 ; 0.00134118
Ce147 ; 0.00140071 ; 8.96455E-4 ; 0.0146492 ; 0.00336931 ; 0.00218828 ; 0.0014005 ; 0.00462287 ; 0.00295864
Ce148 ; 2.7059E-4 ; 1.73178E-4 ; 0.00900405 ; 0.00207093 ; 0.00557099 ; 0.00250695 ; 0.00504207 ; 0.00322692
Ce149 ; 6.12801E-5 ; 3.92192E-5 ; 0.00464823 ; 0.00209171 ; 0.00553944 ; 0.00354524 ; 0.00477063 ; 0.0030532
Ce150 ; 7.62001E-6 ; 4.8768E-6 ; 0.00117544 ; 7.52279E-4 ; 0.00409085 ; 0.00261814 ; 0.00210027 ; 0.00134417
Ce151 ; 3.8E-7 ; 2.432E-7 ; 9.31405E-5 ; 5.96099E-5 ; 0.00231716 ; 0.00148298 ; 7.3261E-4 ; 4.6887E-4
Ce152 ; 2.53E-8 ; 1.6192E-8 ; 5.68003E-6 ; 3.63522E-6 ; 3.22103E-4 ; 2.06146E-4 ; 1.7534E-4 ; 1.12218E-4
Ce153 ; 1.04E-9 ; 6.65601E-10 ; 1.50001E-7 ; 9.60005E-8 ; 4.5949E-5 ; 2.94073E-5 ; 3.657E-5 ; 2.34048E-5
Ce154 ; 3.16E-11 ; 2.0224E-11 ; 3.84002E-9 ; 2.45761E-9 ; 2.53994E-6 ; 1.62556E-6 ; 4.88E-6 ; 3.1232E-6
Ce155 ; 2.68999E-13 ; 1.72159E-13 ; 5.19995E-11 ; 3.32797E-11 ; 1.75933E-7 ; 1.12597E-7 ; 4.20142E-7 ; 2.68891E-7
Ce156 ; 0.0 ; 0.0 ; 6.45996E-13 ; 4.13437E-13 ; 1.2196E-8 ; 7.80546E-9 ; 2.50964E-8 ; 1.60617E-8
Ce157 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.35992E-10 ; 1.51035E-10 ; 1.10984E-9 ; 7.10298E-10
Ce158 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.99984E-12 ; 3.1999E-12 ; 3.17954E-11 ; 2.03491E-11
Ce159 ;  ;  ;  ;  ; 7.51762E-14 ; 4.81128E-14 ; 5.67153E-13 ; 3.62978E-13
Ce160 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ce161 ;  ;  ;  ;  ; 7.42196E-19 ; 4.75005E-19 ;  ; 
Pr139 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pr140 ; 2.96E-14 ; 1.8944E-14 ; 2.24001E-14 ; 1.43361E-14 ; 0.0 ; 0.0 ; 8.75E-14 ; 5.6E-14
Pr141 ; 9.41001E-12 ; 6.02241E-12 ; 4.52002E-12 ; 2.89282E-12 ; 0.0 ; 0.0 ; 8.18E-12 ; 5.2352E-12
Pr142 ; 3.36E-10 ; 2.1504E-10 ; 1.08001E-10 ; 6.91204E-11 ; 1.22997E-14 ; 7.87182E-15 ; 1.67E-10 ; 1.0688E-10
Pr142m ; 3.36E-10 ; 2.1504E-10 ; 1.08001E-10 ; 6.91204E-11 ; 1.22997E-14 ; 7.87182E-15 ; 1.67E-10 ; 1.0688E-10
Pr143 ; 6.71001E-8 ; 4.2944E-8 ; 1.59001E-8 ; 1.01761E-8 ; 4.13991E-12 ; 2.64954E-12 ; 1.07E-8 ; 6.848E-9
Pr144 ; 1.63E-7 ; 1.0432E-7 ; 4.17002E-8 ; 2.66881E-8 ; 3.93991E-11 ; 2.52154E-11 ; 1.32E-8 ; 8.448E-9
Pr144m ; 1.47E-6 ; 9.40801E-7 ; 3.75002E-7 ; 2.40001E-7 ; 3.97991E-10 ; 2.54714E-10 ; 2.07E-7 ; 1.3248E-7
Pr145 ; 2.593E-5 ; 1.65952E-5 ; 8.46004E-6 ; 5.41443E-6 ; 1.89996E-8 ; 1.21597E-8 ; 2.58E-6 ; 1.6512E-6
Pr146 ; 6.18801E-5 ; 3.96032E-5 ; 5.39803E-5 ; 3.45474E-5 ; 4.6099E-7 ; 2.95033E-7 ; 3.0E-5 ; 1.92E-5
Pr147 ; 8.06701E-5 ; 5.16288E-5 ; 2.83151E-4 ; 1.81217E-4 ; 8.47981E-6 ; 5.42708E-6 ; 1.9331E-4 ; 1.23718E-4
Pr148 ; 1.438E-5 ; 9.20321E-6 ; 2.35396E-4 ; 1.50654E-4 ; 3.29393E-5 ; 2.10811E-5 ; 2.91385E-4 ; 1.86486E-4
Pr148m ; 1.438E-5 ; 9.20321E-6 ; 2.35396E-4 ; 1.50654E-4 ; 3.29393E-5 ; 2.10811E-5 ; 2.91385E-4 ; 1.86486E-4
Pr149 ; 3.442E-5 ; 2.20288E-5 ; 9.27455E-4 ; 5.93571E-4 ; 2.74354E-4 ; 1.75586E-4 ; 0.0014979 ; 9.58656E-4
Pr150 ; 7.56001E-6 ; 4.8384E-6 ; 3.94102E-4 ; 2.52225E-4 ; 5.38658E-4 ; 3.44741E-4 ; 0.00158348 ; 0.00101343
Pr151 ; 2.12E-6 ; 1.3568E-6 ; 1.45771E-4 ; 9.32933E-5 ; 0.00106538 ; 6.81841E-4 ; 0.00129584 ; 8.29338E-4
Pr152 ; 2.76E-7 ; 1.7664E-7 ; 1.67601E-5 ; 1.07265E-5 ; 3.70512E-4 ; 2.37127E-4 ; 7.5112E-4 ; 4.80717E-4
Pr153 ; 7.41001E-8 ; 4.7424E-8 ; 2.24001E-6 ; 1.43361E-6 ; 1.88406E-4 ; 1.2058E-4 ; 3.8595E-4 ; 2.47008E-4
Pr154 ; 4.99E-9 ; 3.1936E-9 ; 1.18001E-7 ; 7.55204E-8 ; 2.75894E-5 ; 1.76572E-5 ; 1.2795E-4 ; 8.1888E-5
Pr155 ; 2.95E-10 ; 1.888E-10 ; 8.90005E-9 ; 5.69603E-9 ; 7.51983E-6 ; 4.81269E-6 ; 2.825E-5 ; 1.808E-5
Pr156 ; 8.01001E-12 ; 5.1264E-12 ; 2.43001E-10 ; 1.55521E-10 ; 1.56996E-6 ; 1.00478E-6 ; 4.44E-6 ; 2.8416E-6
Pr157 ; 1.42E-13 ; 9.08801E-14 ; 6.49003E-12 ; 4.15362E-12 ; 1.27997E-7 ; 8.19182E-8 ; 5.12E-7 ; 3.2768E-7
Pr158 ; 0.0 ; 0.0 ; 4.88003E-14 ; 3.12322E-14 ; 8.17982E-9 ; 5.23508E-9 ; 3.99E-8 ; 2.5536E-8
Pr159 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.40922E-10 ; 9.01899E-11 ; 2.63943E-9 ; 1.68924E-9
Pr160 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.12991E-12 ; 2.64314E-12 ; 6.69E-11 ; 4.2816E-11
Pr161 ;  ;  ;  ;  ; 4.64067E-14 ; 2.97003E-14 ; 4.45849E-13 ; 2.85344E-13
Pr162 ;  ;  ;  ;  ; 5.10115E-17 ; 3.26474E-17 ; 1.84093E-14 ; 1.17819E-14
Pr163 ;  ;  ;  ;  ; 1.34894E-18 ; 8.63323E-19 ; 5.04817E-16 ; 3.23083E-16
Nd140 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Nd141 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Nd142 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Nd143 ; 1.38E-12 ; 8.83201E-13 ; 6.50003E-13 ; 4.16002E-13 ; 0.0 ; 0.0 ; 4.31E-13 ; 2.7584E-13
Nd144 ; 2.74E-10 ; 1.7536E-10 ; 1.06001E-10 ; 6.78404E-11 ; 0.0 ; 0.0 ; 2.66E-11 ; 1.7024E-11
Nd145 ; 1.12E-8 ; 7.16801E-9 ; 5.02003E-9 ; 3.21282E-9 ; 2.32995E-13 ; 1.49117E-13 ; 8.62E-10 ; 5.5168E-10
Nd146 ; 2.09E-7 ; 1.3376E-7 ; 1.90001E-7 ; 1.21601E-7 ; 3.24993E-11 ; 2.07995E-11 ; 3.24E-8 ; 2.0736E-8
Nd147 ; 6.61001E-7 ; 4.2304E-7 ; 2.60001E-6 ; 1.66401E-6 ; 1.61996E-9 ; 1.03678E-9 ; 6.44E-7 ; 4.1216E-7
Nd148 ; 1.58E-6 ; 1.0112E-6 ; 1.74401E-5 ; 1.11617E-5 ; 5.72987E-8 ; 3.66712E-8 ; 5.86E-6 ; 3.7504E-6
Nd149 ; 3.93E-6 ; 2.5152E-6 ; 9.43705E-5 ; 6.03971E-5 ; 7.91982E-7 ; 5.06869E-7 ; 4.303E-5 ; 2.75392E-5
Nd150 ; 4.99E-6 ; 3.1936E-6 ; 2.04721E-4 ; 1.31021E-4 ; 6.89984E-6 ; 4.4159E-6 ; 1.2255E-4 ; 7.8432E-5
Nd151 ; 2.51E-6 ; 1.6064E-6 ; 1.39771E-4 ; 8.94533E-5 ; 4.01791E-5 ; 2.57146E-5 ; 2.5121E-4 ; 1.60774E-4
Nd152 ; 1.67E-6 ; 1.0688E-6 ; 7.41204E-5 ; 4.7437E-5 ; 5.51088E-5 ; 3.52696E-5 ; 3.4761E-4 ; 2.2247E-4
Nd153 ; 8.07001E-7 ; 5.1648E-7 ; 1.70701E-5 ; 1.09249E-5 ; 7.43683E-5 ; 4.75957E-5 ; 4.2362E-4 ; 2.71117E-4
Nd154 ; 3.05E-7 ; 1.952E-7 ; 4.17002E-6 ; 2.66881E-6 ; 3.71892E-5 ; 2.38011E-5 ; 3.2636E-4 ; 2.0887E-4
Nd155 ; 3.63E-8 ; 2.3232E-8 ; 5.92003E-7 ; 3.78882E-7 ; 2.48994E-5 ; 1.59356E-5 ; 1.7052E-4 ; 1.09133E-4
Nd156 ; 6.61001E-9 ; 4.2304E-9 ; 8.40004E-8 ; 5.37603E-8 ; 1.84496E-5 ; 1.18077E-5 ; 6.525E-5 ; 4.176E-5
Nd157 ; 2.64E-10 ; 1.6896E-10 ; 4.69002E-9 ; 3.00162E-9 ; 3.97991E-6 ; 2.54714E-6 ; 1.845E-5 ; 1.1808E-5
Nd158 ; 1.16E-11 ; 7.42401E-12 ; 1.93001E-10 ; 1.23521E-10 ; 9.60978E-7 ; 6.15026E-7 ; 3.71E-6 ; 2.3744E-6
Nd159 ; 2.51E-13 ; 1.6064E-13 ; 6.03003E-12 ; 3.85922E-12 ; 4.91989E-8 ; 3.14873E-8 ; 6.5E-7 ; 4.16E-7
Nd160 ; 0.0 ; 0.0 ; 1.42001E-13 ; 9.08805E-14 ; 6.11986E-9 ; 3.91671E-9 ; 4.34E-8 ; 2.7776E-8
Nd161 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.29951E-10 ; 8.31684E-11 ; 3.09955E-9 ; 1.98371E-9
Nd162 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.60982E-12 ; 3.59029E-12 ; 1.27982E-10 ; 8.19082E-11
Nd163 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.25996E-13 ; 8.06373E-14 ; 3.5095E-12 ; 2.24608E-12
Nd164 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.43E-14 ; 4.7552E-14
Nd165 ;  ;  ;  ;  ; 1.04912E-18 ; 6.71436E-19 ; 1.5167E-15 ; 9.7069E-16
Nd166 ;  ;  ;  ;  ; 1.67288E-20 ; 1.07065E-20 ; 8.31561E-17 ; 5.32199E-17
Nd167 ;  ;  ;  ;  ; 8.96344E-22 ; 5.7366E-22 ;  ; 
Pm141 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pm143 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pm144 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pm145 ; 2.85E-14 ; 1.824E-14 ; 1.23001E-14 ; 7.87204E-15 ; 0.0 ; 0.0 ; 2.05E-14 ; 1.312E-14
Pm146 ; 1.45E-12 ; 9.28001E-13 ; 1.11001E-12 ; 7.10404E-13 ; 0.0 ; 0.0 ; 2.4E-12 ; 1.536E-12
Pm147 ; 3.62E-11 ; 2.3168E-11 ; 9.45005E-11 ; 6.04803E-11 ; 0.0 ; 0.0 ; 1.51E-10 ; 9.664E-11
Pm148 ; 6.26001E-11 ; 4.0064E-11 ; 4.52002E-10 ; 2.89282E-10 ; 1.95996E-13 ; 1.25437E-13 ; 7.85E-10 ; 5.024E-10
Pm148m ; 1.46E-10 ; 9.34401E-11 ; 1.05001E-9 ; 6.72004E-10 ; 5.29988E-13 ; 3.39192E-13 ; 3.58E-9 ; 2.2912E-9
Pm149 ; 3.73E-9 ; 2.3872E-9 ; 5.27003E-8 ; 3.37282E-8 ; 4.70989E-11 ; 3.01433E-11 ; 7.17E-8 ; 4.5888E-8
Pm150 ; 1.09E-8 ; 6.97601E-9 ; 2.41001E-7 ; 1.54241E-7 ; 1.44997E-9 ; 9.27979E-10 ; 7.98E-7 ; 5.1072E-7
Pm151 ; 3.56E-8 ; 2.2784E-8 ; 9.16005E-7 ; 5.86243E-7 ; 3.80991E-8 ; 2.43834E-8 ; 4.39E-6 ; 2.8096E-6
Pm152 ; 1.54E-8 ; 9.85601E-9 ; 3.27335E-7 ; 2.09494E-7 ; 5.6932E-8 ; 3.64365E-8 ; 5.29333E-6 ; 3.38773E-6
Pm152m ; 1.54E-8 ; 9.85601E-9 ; 3.27335E-7 ; 2.09494E-7 ; 5.6932E-8 ; 3.64365E-8 ; 5.29333E-6 ; 3.38773E-6
Pm152n ; 1.54E-8 ; 9.85601E-9 ; 3.27335E-7 ; 2.09494E-7 ; 5.6932E-8 ; 3.64365E-8 ; 5.29333E-6 ; 3.38773E-6
Pm153 ; 1.25E-7 ; 8.00001E-8 ; 1.09001E-6 ; 6.97604E-7 ; 9.99977E-7 ; 6.39986E-7 ; 4.891E-5 ; 3.13024E-5
Pm154 ; 4.05E-8 ; 2.592E-8 ; 2.34001E-7 ; 1.49761E-7 ; 7.13984E-7 ; 4.5695E-7 ; 4.508E-5 ; 2.88512E-5
Pm154m ; 4.05E-8 ; 2.592E-8 ; 2.34001E-7 ; 1.49761E-7 ; 7.13984E-7 ; 4.5695E-7 ; 4.508E-5 ; 2.88512E-5
Pm155 ; 4.95E-8 ; 3.168E-8 ; 2.96002E-7 ; 1.89441E-7 ; 3.53992E-6 ; 2.26555E-6 ; 1.1012E-4 ; 7.04768E-5
Pm156 ; 1.66E-8 ; 1.0624E-8 ; 7.32004E-8 ; 4.68482E-8 ; 6.60985E-6 ; 4.2303E-6 ; 9.76E-5 ; 6.2464E-5
Pm157 ; 3.83E-9 ; 2.4512E-9 ; 1.94001E-8 ; 1.24161E-8 ; 4.69989E-6 ; 3.00793E-6 ; 6.3E-5 ; 4.032E-5
Pm158 ; 3.49E-10 ; 2.2336E-10 ; 1.49001E-9 ; 9.53605E-10 ; 2.66994E-6 ; 1.70876E-6 ; 3.03E-5 ; 1.9392E-5
Pm159 ; 5.16E-11 ; 3.3024E-11 ; 2.40001E-10 ; 1.53601E-10 ; 4.80989E-7 ; 3.07833E-7 ; 1.306E-5 ; 8.3584E-6
Pm160 ; 3.28E-13 ; 2.0992E-13 ; 1.16001E-11 ; 7.42404E-12 ; 1.61996E-7 ; 1.03678E-7 ; 2.16E-6 ; 1.3824E-6
Pm161 ; 2.42E-14 ; 1.5488E-14 ; 7.28004E-13 ; 4.65922E-13 ; 1.36997E-8 ; 8.7678E-9 ; 4.02E-7 ; 2.5728E-7
Pm162 ; 0.0 ; 0.0 ; 1.10001E-14 ; 7.04004E-15 ; 1.71996E-9 ; 1.10078E-9 ; 4.31E-8 ; 2.7584E-8
Pm163 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.65996E-10 ; 1.06238E-10 ; 3.21E-9 ; 2.0544E-9
Pm164 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.49985E-12 ; 4.15991E-12 ; 1.81E-10 ; 1.1584E-10
Pm165 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.55975E-14 ; 4.19824E-14 ; 7.05848E-12 ; 4.51743E-12
Pm166 ;  ;  ;  ;  ; 8.88404E-16 ; 5.68579E-16 ; 3.86994E-13 ; 2.47676E-13
Pm167 ;  ;  ;  ;  ; 5.6045E-17 ; 3.58688E-17 ; 1.32892E-15 ; 8.50508E-16
Pm168 ;  ;  ;  ;  ;  ;  ; 4.14209E-17 ; 2.65093E-17
Pm169 ;  ;  ;  ;  ; 1.19301E-21 ; 7.63527E-22 ;  ; 
Sm143 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm143m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm144 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm145 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm146 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm147 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm148 ; 0.0 ; 0.0 ; 1.03001E-13 ; 6.59203E-14 ; 0.0 ; 0.0 ; 2.22E-13 ; 1.4208E-13
Sm149 ; 3.48E-13 ; 2.2272E-13 ; 7.79004E-12 ; 4.98563E-12 ; 0.0 ; 0.0 ; 1.16E-11 ; 7.424E-12
Sm150 ; 7.55001E-12 ; 4.832E-12 ; 2.47001E-10 ; 1.58081E-10 ; 1.86996E-14 ; 1.19677E-14 ; 3.78E-10 ; 2.4192E-10
Sm151 ; 6.00001E-11 ; 3.84E-11 ; 1.97001E-9 ; 1.26081E-9 ; 1.21997E-12 ; 7.80782E-13 ; 5.98E-9 ; 3.8272E-9
Sm152 ; 5.31E-10 ; 3.3984E-10 ; 1.36001E-8 ; 8.70405E-9 ; 3.57992E-11 ; 2.29115E-11 ; 5.87E-8 ; 3.7568E-8
Sm153 ; 3.22E-9 ; 2.0608E-9 ; 3.20002E-8 ; 2.04801E-8 ; 7.12984E-10 ; 4.5631E-10 ; 4.92E-7 ; 3.1488E-7
Sm154 ; 1.28E-8 ; 8.19201E-9 ; 7.23004E-8 ; 4.62722E-8 ; 4.5399E-9 ; 2.90553E-9 ; 2.35E-6 ; 1.504E-6
Sm155 ; 1.48E-8 ; 9.47201E-9 ; 8.76005E-8 ; 5.60643E-8 ; 3.49992E-8 ; 2.23995E-8 ; 7.21E-6 ; 4.6144E-6
Sm156 ; 2.71E-8 ; 1.7344E-8 ; 1.02001E-7 ; 6.52803E-8 ; 2.66994E-7 ; 1.70876E-7 ; 1.559E-5 ; 9.9776E-6
Sm157 ; 1.07E-8 ; 6.84801E-9 ; 4.66002E-8 ; 2.98242E-8 ; 5.12988E-7 ; 3.28313E-7 ; 2.332E-5 ; 1.49248E-5
Sm158 ; 5.04E-9 ; 3.2256E-9 ; 1.57001E-8 ; 1.00481E-8 ; 9.93978E-7 ; 6.36146E-7 ; 2.609E-5 ; 1.66976E-5
Sm159 ; 1.41E-9 ; 9.02401E-10 ; 4.33002E-9 ; 2.77121E-9 ; 4.3199E-7 ; 2.76474E-7 ; 2.607E-5 ; 1.66848E-5
Sm160 ; 5.36E-11 ; 3.4304E-11 ; 9.88005E-10 ; 6.32323E-10 ; 4.79989E-7 ; 3.07193E-7 ; 9.9E-6 ; 6.336E-6
Sm161 ; 8.67001E-12 ; 5.5488E-12 ; 1.22001E-10 ; 7.80804E-11 ; 9.92978E-8 ; 6.35506E-8 ; 4.45E-6 ; 2.848E-6
Sm162 ; 9.27001E-13 ; 5.93281E-13 ; 9.70005E-12 ; 6.20803E-12 ; 4.3599E-8 ; 2.79034E-8 ; 1.16E-6 ; 7.424E-7
Sm163 ; 3.09E-14 ; 1.9776E-14 ; 4.58002E-13 ; 2.93122E-13 ; 1.16997E-8 ; 7.48783E-9 ; 2.21E-7 ; 1.4144E-7
Sm164 ; 0.0 ; 0.0 ; 1.87001E-14 ; 1.19681E-14 ; 1.78996E-9 ; 1.14557E-9 ; 3.2E-8 ; 2.048E-8
Sm165 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.48988E-11 ; 3.51352E-11 ; 3.34E-9 ; 2.1376E-9
Sm166 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.92905E-12 ; 1.87459E-12 ; 1.89613E-10 ; 1.21352E-10
Sm167 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.5694E-13 ; 1.00442E-13 ; 9.23867E-12 ; 5.91275E-12
